"time","output","temperature room","temperature labnode"
"2022-09-22 18:16:28+00",2071,NULL,306.025
"2022-09-22 18:16:30+00",2071,NULL,306.02
"2022-09-22 18:16:32+00",2071,NULL,306.015
"2022-09-22 18:16:34+00",2071,NULL,306.005
"2022-09-22 18:16:36+00",2071,NULL,306.015
"2022-09-22 18:16:38+00",2071,NULL,306.03
"2022-09-22 18:16:40+00",2071,NULL,306.01
"2022-09-22 18:16:42+00",2071,NULL,306.015
"2022-09-22 18:16:44+00",2071,NULL,306.015
"2022-09-22 18:16:46+00",2071,NULL,306.005
"2022-09-22 18:16:48+00",2071,NULL,306.015
"2022-09-22 18:16:50+00",2071,NULL,306
"2022-09-22 18:16:52+00",2071,NULL,306.02
"2022-09-22 18:16:54+00",2071,NULL,306.025
"2022-09-22 18:16:56+00",2071,NULL,306.01
"2022-09-22 18:16:58+00",2071,NULL,306.02
"2022-09-22 18:17:00+00",2071,NULL,306.015
"2022-09-22 18:17:02+00",2071,NULL,306.02
"2022-09-22 18:17:04+00",2071,NULL,306.03
"2022-09-22 18:17:06+00",2071,NULL,306.015
"2022-09-22 18:17:08+00",2071,NULL,306.005
"2022-09-22 18:17:10+00",2071,NULL,306.015
"2022-09-22 18:17:12+00",2071,296.115,306.015
"2022-09-22 18:17:14+00",2071,NULL,306.01
"2022-09-22 18:17:16+00",2071,NULL,306.01
"2022-09-22 18:17:18+00",2071,NULL,306.03
"2022-09-22 18:17:20+00",2071,NULL,306.01
"2022-09-22 18:17:22+00",2071,NULL,306.015
"2022-09-22 18:17:24+00",2071,NULL,306.02
"2022-09-22 18:17:26+00",2071,NULL,306.02
"2022-09-22 18:17:28+00",2071,NULL,306.015
"2022-09-22 18:17:30+00",2071,NULL,306.015
"2022-09-22 18:17:32+00",2071,NULL,306.025
"2022-09-22 18:17:34+00",2071,NULL,306.03499999999997
"2022-09-22 18:17:36+00",2071,NULL,306.03
"2022-09-22 18:17:38+00",2071,NULL,306.015
"2022-09-22 18:17:40+00",2071,NULL,306.01
"2022-09-22 18:17:42+00",2071,NULL,306
"2022-09-22 18:17:44+00",2071,NULL,306.015
"2022-09-22 18:17:46+00",2071,NULL,306
"2022-09-22 18:17:48+00",2071,NULL,306.01
"2022-09-22 18:17:50+00",2071,NULL,306.015
"2022-09-22 18:17:52+00",2071,NULL,306.005
"2022-09-22 18:17:54+00",2071,NULL,306.005
"2022-09-22 18:17:56+00",2071,NULL,306.025
"2022-09-22 18:17:58+00",2071,NULL,306.005
"2022-09-22 18:18:00+00",2071,NULL,306.005
"2022-09-22 18:18:02+00",2071,NULL,306.01
"2022-09-22 18:18:04+00",2071,NULL,306.015
"2022-09-22 18:18:06+00",2071,NULL,306
"2022-09-22 18:18:08+00",2071,NULL,306.005
"2022-09-22 18:18:10+00",2071,NULL,306.005
"2022-09-22 18:18:12+00",2071,NULL,306.005
"2022-09-22 18:18:14+00",2071,NULL,306.01
"2022-09-22 18:18:16+00",2071,NULL,306.015
"2022-09-22 18:18:18+00",2071,NULL,306.025
"2022-09-22 18:18:20+00",2071,NULL,306.005
"2022-09-22 18:18:22+00",2071,NULL,306.015
"2022-09-22 18:18:24+00",2071,NULL,306.015
"2022-09-22 18:18:26+00",2071,NULL,306.01
"2022-09-22 18:18:28+00",2071,NULL,306.005
"2022-09-22 18:18:30+00",2071,NULL,306.01
"2022-09-22 18:18:32+00",2071,296.115,306.01
"2022-09-22 18:18:34+00",2071,NULL,306.005
"2022-09-22 18:18:36+00",2071,NULL,306.01
"2022-09-22 18:18:38+00",2071,NULL,306.005
"2022-09-22 18:18:40+00",2071,NULL,305.995
"2022-09-22 18:18:42+00",2071,NULL,306
"2022-09-22 18:18:44+00",2071,NULL,306.005
"2022-09-22 18:18:46+00",2071,NULL,305.995
"2022-09-22 18:18:48+00",2071,NULL,305.99
"2022-09-22 18:18:50+00",2071,NULL,305.99
"2022-09-22 18:18:52+00",2071,NULL,306.005
"2022-09-22 18:18:54+00",2071,NULL,305.99
"2022-09-22 18:18:56+00",2071,NULL,305.99
"2022-09-22 18:18:58+00",2071,NULL,306.005
"2022-09-22 18:19:00+00",2071,NULL,306.005
"2022-09-22 18:19:02+00",2071,NULL,305.98
"2022-09-22 18:19:04+00",2071,NULL,306
"2022-09-22 18:19:06+00",2071,NULL,305.995
"2022-09-22 18:19:08+00",2071,296.115,305.995
"2022-09-22 18:19:10+00",2071,296.08,305.995
"2022-09-22 18:19:12+00",2071,296.115,306
"2022-09-22 18:19:14+00",2071,296.115,305.98
"2022-09-22 18:19:16+00",2071,296.15,306
"2022-09-22 18:19:18+00",2071,296.115,306
"2022-09-22 18:19:20+00",2071,296.115,306
"2022-09-22 18:19:22+00",2071,296.08,306
"2022-09-22 18:19:24+00",2071,296.15,306.005
"2022-09-22 18:19:26+00",2071,296.08,306.015
"2022-09-22 18:19:28+00",2071,296.115,305.98
"2022-09-22 18:19:30+00",2071,296.115,306.01
"2022-09-22 18:19:32+00",2071,296.115,306
"2022-09-22 18:19:34+00",2071,296.15,306.005
"2022-09-22 18:19:36+00",2071,NULL,306
"2022-09-22 18:19:38+00",2071,296.115,306
"2022-09-22 18:19:40+00",2071,296.115,305.99
"2022-09-22 18:19:42+00",2071,296.08,305.99
"2022-09-22 18:19:44+00",2071,296.15,306.005
"2022-09-22 18:19:46+00",2071,NULL,306
"2022-09-22 18:19:48+00",2071,NULL,306.01
"2022-09-22 18:19:50+00",2071,NULL,306.01
"2022-09-22 18:19:52+00",2071,296.115,306.01
"2022-09-22 18:19:54+00",2071,NULL,306.01
"2022-09-22 18:19:56+00",2071,NULL,306.01
"2022-09-22 18:19:58+00",2071,NULL,306.01
"2022-09-22 18:20:00+00",2071,NULL,306
"2022-09-22 18:20:02+00",2071,NULL,306
"2022-09-22 18:20:04+00",2071,296.08,306.01
"2022-09-22 18:20:06+00",2071,296.15,306.01
"2022-09-22 18:20:08+00",2071,296.08,305.99
"2022-09-22 18:20:10+00",2071,296.15,306.005
"2022-09-22 18:20:12+00",2071,296.115,306.01
"2022-09-22 18:20:14+00",2071,296.115,305.985
"2022-09-22 18:20:16+00",2071,NULL,306.015
"2022-09-22 18:20:18+00",2071,NULL,306.015
"2022-09-22 18:20:20+00",2071,NULL,306.01
"2022-09-22 18:20:22+00",2071,NULL,306.005
"2022-09-22 18:20:24+00",2071,NULL,305.995
"2022-09-22 18:20:26+00",2071,NULL,306.015
"2022-09-22 18:20:28+00",2071,NULL,306.015
"2022-09-22 18:20:30+00",2071,NULL,306
"2022-09-22 18:20:32+00",2071,NULL,306.025
"2022-09-22 18:20:34+00",2071,NULL,306.01
"2022-09-22 18:20:36+00",2071,NULL,306.01
"2022-09-22 18:20:38+00",2071,NULL,306.005
"2022-09-22 18:20:40+00",2071,NULL,306.01
"2022-09-22 18:20:42+00",2071,NULL,306.02
"2022-09-22 18:20:44+00",2071,NULL,306.005
"2022-09-22 18:20:46+00",2071,NULL,306.015
"2022-09-22 18:20:48+00",2071,NULL,306.015
"2022-09-22 18:20:50+00",2071,NULL,305.995
"2022-09-22 18:20:52+00",2071,NULL,306.03
"2022-09-22 18:20:54+00",2071,NULL,306.01
"2022-09-22 18:20:56+00",2071,NULL,306.01
"2022-09-22 18:20:58+00",2071,NULL,306.025
"2022-09-22 18:21:00+00",2071,NULL,306.03
"2022-09-22 18:21:02+00",2071,NULL,306.01
"2022-09-22 18:21:04+00",2071,NULL,306.02
"2022-09-22 18:21:06+00",2071,NULL,306.02
"2022-09-22 18:21:08+00",2071,NULL,306.02
"2022-09-22 18:21:10+00",2071,NULL,306.02
"2022-09-22 18:21:12+00",2071,NULL,306.03499999999997
"2022-09-22 18:21:14+00",2071,NULL,306.02
"2022-09-22 18:21:16+00",2071,NULL,306.03
"2022-09-22 18:21:18+00",2071,NULL,306.015
"2022-09-22 18:21:20+00",2071,NULL,306.01
"2022-09-22 18:21:22+00",2071,NULL,306.02
"2022-09-22 18:21:24+00",2071,NULL,305.995
"2022-09-22 18:21:26+00",2071,NULL,306.015
"2022-09-22 18:21:28+00",2071,NULL,306.01
"2022-09-22 18:21:30+00",2071,NULL,306.005
"2022-09-22 18:21:32+00",2071,NULL,306.005
"2022-09-22 18:21:34+00",2071,NULL,306.03
"2022-09-22 18:21:36+00",2071,NULL,306.015
"2022-09-22 18:21:38+00",2071,NULL,306.03
"2022-09-22 18:21:40+00",2071,NULL,306.01
"2022-09-22 18:21:42+00",2071,296.115,306.015
"2022-09-22 18:21:44+00",2071,NULL,306.03
"2022-09-22 18:21:46+00",2071,NULL,306.03
"2022-09-22 18:21:48+00",2071,NULL,306.005
"2022-09-22 18:21:50+00",2071,NULL,306.015
"2022-09-22 18:21:52+00",2071,NULL,306.03
"2022-09-22 18:21:54+00",2071,NULL,306.02
"2022-09-22 18:21:56+00",2071,NULL,306.01
"2022-09-22 18:21:58+00",2071,296.08,306.01
"2022-09-22 18:22:00+00",2071,296.15,306.015
"2022-09-22 18:22:02+00",2071,NULL,306.03
"2022-09-22 18:22:04+00",2071,NULL,306.03
"2022-09-22 18:22:06+00",2071,NULL,306.03
"2022-09-22 18:22:08+00",2071,NULL,306.03
"2022-09-22 18:22:10+00",2071,NULL,306.01
"2022-09-22 18:22:12+00",2071,NULL,306.015
"2022-09-22 18:22:14+00",2071,NULL,306.015
"2022-09-22 18:22:16+00",2071,NULL,306.01
"2022-09-22 18:22:18+00",2071,NULL,306.03
"2022-09-22 18:22:20+00",2071,NULL,306.01
"2022-09-22 18:22:22+00",2071,NULL,306.02
"2022-09-22 18:22:24+00",2071,NULL,306.025
"2022-09-22 18:22:26+00",2071,NULL,306.005
"2022-09-22 18:22:28+00",2071,NULL,306.005
"2022-09-22 18:22:30+00",2071,NULL,306.01
"2022-09-22 18:22:32+00",2071,NULL,306.03499999999997
"2022-09-22 18:22:34+00",2071,NULL,306.03
"2022-09-22 18:22:36+00",2071,NULL,306.015
"2022-09-22 18:22:38+00",2071,NULL,306.02
"2022-09-22 18:22:40+00",2071,296.115,306.015
"2022-09-22 18:22:42+00",2071,296.115,306.03
"2022-09-22 18:22:44+00",2071,NULL,306.03499999999997
"2022-09-22 18:22:46+00",2071,NULL,306.025
"2022-09-22 18:22:48+00",2071,296.115,306.02
"2022-09-22 18:22:50+00",2071,NULL,306.005
"2022-09-22 18:22:52+00",2071,NULL,306.03
"2022-09-22 18:22:54+00",2071,NULL,306.015
"2022-09-22 18:22:56+00",2071,NULL,306.025
"2022-09-22 18:22:58+00",2071,NULL,306.02
"2022-09-22 18:23:00+00",2071,NULL,306.01
"2022-09-22 18:23:02+00",2071,NULL,306.02
"2022-09-22 18:23:04+00",2071,NULL,306.015
"2022-09-22 18:23:06+00",2071,NULL,306.01
"2022-09-22 18:23:08+00",2071,NULL,306.02
"2022-09-22 18:23:10+00",2071,NULL,306.03
"2022-09-22 18:23:12+00",2071,NULL,306.015
"2022-09-22 18:23:14+00",2071,NULL,306.02
"2022-09-22 18:23:16+00",2071,NULL,306.01
"2022-09-22 18:23:18+00",2071,NULL,306.01
"2022-09-22 18:23:20+00",2071,NULL,306.02
"2022-09-22 18:23:22+00",2071,NULL,306.01
"2022-09-22 18:23:24+00",2071,NULL,306.03
"2022-09-22 18:23:26+00",2071,NULL,306
"2022-09-22 18:23:28+00",2071,NULL,306.03
"2022-09-22 18:23:30+00",2071,NULL,306.02
"2022-09-22 18:23:32+00",2071,NULL,306.05
"2022-09-22 18:23:34+00",2071,NULL,306.015
"2022-09-22 18:23:36+00",2071,296.115,306.02
"2022-09-22 18:23:38+00",2071,296.08,306.03
"2022-09-22 18:23:40+00",2071,296.15,306.03
"2022-09-22 18:23:42+00",2071,NULL,306.02
"2022-09-22 18:23:44+00",2071,NULL,306.03
"2022-09-22 18:23:46+00",2071,NULL,306.015
"2022-09-22 18:23:48+00",2071,NULL,306.015
"2022-09-22 18:23:50+00",2071,NULL,306.025
"2022-09-22 18:23:52+00",2071,NULL,306.03
"2022-09-22 18:23:54+00",2071,NULL,306.03
"2022-09-22 18:23:56+00",2071,NULL,306.01
"2022-09-22 18:23:58+00",2071,NULL,306.025
"2022-09-22 18:24:00+00",2071,NULL,306.04
"2022-09-22 18:24:02+00",2071,NULL,306.02
"2022-09-22 18:24:04+00",2071,NULL,306.025
"2022-09-22 18:24:06+00",2071,NULL,306.03
"2022-09-22 18:24:08+00",2071,NULL,306.03
"2022-09-22 18:24:10+00",2071,NULL,306.02
"2022-09-22 18:24:12+00",2071,NULL,306.04499999999996
"2022-09-22 18:24:14+00",2071,NULL,306.03
"2022-09-22 18:24:16+00",2071,NULL,306.015
"2022-09-22 18:24:18+00",2071,NULL,306.01
"2022-09-22 18:24:20+00",2071,NULL,306.04
"2022-09-22 18:24:22+00",2071,NULL,306.02
"2022-09-22 18:24:24+00",2071,NULL,306.02
"2022-09-22 18:24:26+00",2071,NULL,306.005
"2022-09-22 18:24:28+00",2071,NULL,306.015
"2022-09-22 18:24:30+00",2071,NULL,306.015
"2022-09-22 18:24:32+00",2071,NULL,306.01
"2022-09-22 18:24:34+00",2071,NULL,306.015
"2022-09-22 18:24:36+00",2071,NULL,306.015
"2022-09-22 18:24:38+00",2071,NULL,306.03
"2022-09-22 18:24:40+00",2071,NULL,306.02
"2022-09-22 18:24:42+00",2071,NULL,306.025
"2022-09-22 18:24:44+00",2071,NULL,306.015
"2022-09-22 18:24:46+00",2071,NULL,306.01
"2022-09-22 18:24:48+00",2071,NULL,306.03
"2022-09-22 18:24:50+00",2071,NULL,306.005
"2022-09-22 18:24:52+00",2071,NULL,306.04
"2022-09-22 18:24:54+00",2071,NULL,306.015
"2022-09-22 18:24:56+00",2071,NULL,306.02
"2022-09-22 18:24:58+00",2071,NULL,306.03
"2022-09-22 18:25:00+00",2071,NULL,306.01
"2022-09-22 18:25:02+00",2071,NULL,306.025
"2022-09-22 18:25:04+00",2071,NULL,306.01
"2022-09-22 18:25:06+00",2071,NULL,306.02
"2022-09-22 18:25:08+00",2071,NULL,306.025
"2022-09-22 18:25:10+00",NULL,NULL,NULL
"2022-09-22 18:25:12+00",2071,NULL,306.01
"2022-09-22 18:25:14+00",2071,NULL,306.01
"2022-09-22 18:25:16+00",2071,NULL,306.03
"2022-09-22 18:25:18+00",2071,NULL,306.025
"2022-09-22 18:25:20+00",2071,NULL,306.025
"2022-09-22 18:25:22+00",2071,296.115,306.02
"2022-09-22 18:25:24+00",2071,NULL,306.025
"2022-09-22 18:25:26+00",2071,NULL,306.025
"2022-09-22 18:25:28+00",2071,NULL,306.015
"2022-09-22 18:25:30+00",2071,NULL,306.025
"2022-09-22 18:25:32+00",2071,NULL,306.005
"2022-09-22 18:25:34+00",2071,NULL,306.01
"2022-09-22 18:25:36+00",2071,NULL,306.02
"2022-09-22 18:25:38+00",2071,NULL,306.02
"2022-09-22 18:25:40+00",2071,NULL,306.025
"2022-09-22 18:25:42+00",2071,NULL,306.02
"2022-09-22 18:25:44+00",2071,NULL,306.02
"2022-09-22 18:25:46+00",2071,NULL,306.005
"2022-09-22 18:25:48+00",2071,NULL,306.03
"2022-09-22 18:25:50+00",2071,NULL,306.03
"2022-09-22 18:25:52+00",2071,NULL,306.03
"2022-09-22 18:25:54+00",2071,NULL,306.025
"2022-09-22 18:25:56+00",2071,NULL,306.015
"2022-09-22 18:25:58+00",2071,NULL,306.02
"2022-09-22 18:26:00+00",2071,NULL,306.03
"2022-09-22 18:26:02+00",2071,NULL,306.02
"2022-09-22 18:26:04+00",2071,NULL,306.01
"2022-09-22 18:26:06+00",2071,NULL,305.995
"2022-09-22 18:26:08+00",2071,NULL,306.005
"2022-09-22 18:26:10+00",2071,NULL,306.03
"2022-09-22 18:26:12+00",2071,NULL,306.04
"2022-09-22 18:26:14+00",2071,NULL,306.02
"2022-09-22 18:26:16+00",2071,NULL,306.015
"2022-09-22 18:26:18+00",2071,NULL,306.02
"2022-09-22 18:26:20+00",2071,NULL,306.03
"2022-09-22 18:26:22+00",2071,NULL,306.02
"2022-09-22 18:26:24+00",2071,NULL,306.03
"2022-09-22 18:26:26+00",2071,NULL,306.015
"2022-09-22 18:26:28+00",2071,NULL,306.03
"2022-09-22 18:26:30+00",2071,NULL,306.01
"2022-09-22 18:26:32+00",2071,NULL,306.02
"2022-09-22 18:26:34+00",2071,NULL,306.015
"2022-09-22 18:26:36+00",2071,NULL,306.015
"2022-09-22 18:26:38+00",2071,NULL,306.015
"2022-09-22 18:26:40+00",2071,NULL,306.02
"2022-09-22 18:26:42+00",2071,NULL,306.015
"2022-09-22 18:26:44+00",2071,NULL,306
"2022-09-22 18:26:46+00",2071,NULL,306.01
"2022-09-22 18:26:48+00",2071,NULL,306
"2022-09-22 18:26:50+00",2071,NULL,306.01
"2022-09-22 18:26:52+00",2071,NULL,306.01
"2022-09-22 18:26:54+00",2071,NULL,306
"2022-09-22 18:26:56+00",2071,NULL,306.02
"2022-09-22 18:26:58+00",2071,NULL,306.01
"2022-09-22 18:27:00+00",2071,NULL,306.01
"2022-09-22 18:27:02+00",2071,NULL,306
"2022-09-22 18:27:04+00",2071,NULL,306.005
"2022-09-22 18:27:06+00",2071,NULL,306.01
"2022-09-22 18:27:08+00",2071,NULL,306.01
"2022-09-22 18:27:10+00",2071,NULL,306
"2022-09-22 18:27:12+00",2071,NULL,306.005
"2022-09-22 18:27:14+00",2071,NULL,306.005
"2022-09-22 18:27:16+00",2071,NULL,306.01
"2022-09-22 18:27:18+00",2071,NULL,306.015
"2022-09-22 18:27:20+00",2071,NULL,306
"2022-09-22 18:27:22+00",2071,NULL,306.01
"2022-09-22 18:27:24+00",2071,NULL,305.995
"2022-09-22 18:27:26+00",2071,NULL,306.01
"2022-09-22 18:27:28+00",2071,NULL,306.01
"2022-09-22 18:27:30+00",2071,NULL,306.005
"2022-09-22 18:27:32+00",2071,NULL,306.01
"2022-09-22 18:27:34+00",2071,NULL,306.015
"2022-09-22 18:27:36+00",2071,NULL,306.005
"2022-09-22 18:27:38+00",2071,NULL,306.005
"2022-09-22 18:27:40+00",2071,NULL,306.015
"2022-09-22 18:27:42+00",2071,NULL,306.01
"2022-09-22 18:27:44+00",2071,NULL,306
"2022-09-22 18:27:46+00",2071,NULL,306.005
"2022-09-22 18:27:48+00",2071,NULL,306.005
"2022-09-22 18:27:50+00",2071,NULL,306.01
"2022-09-22 18:27:52+00",2071,NULL,306
"2022-09-22 18:27:54+00",2071,NULL,306
"2022-09-22 18:27:56+00",2071,NULL,306.005
"2022-09-22 18:27:58+00",2071,NULL,306.01
"2022-09-22 18:28:00+00",2071,NULL,306.005
"2022-09-22 18:28:02+00",2071,NULL,306.005
"2022-09-22 18:28:04+00",2071,NULL,306.01
"2022-09-22 18:28:06+00",2071,NULL,305.99
"2022-09-22 18:28:08+00",2071,NULL,306.01
"2022-09-22 18:28:10+00",2071,NULL,306
"2022-09-22 18:28:12+00",2071,NULL,306.005
"2022-09-22 18:28:14+00",2071,NULL,305.99
"2022-09-22 18:28:16+00",2071,NULL,306
"2022-09-22 18:28:18+00",2071,NULL,306.005
"2022-09-22 18:28:20+00",2071,296.21,305.99
"2022-09-22 18:28:22+00",2071,296.15,306.005
"2022-09-22 18:28:24+00",2071,NULL,305.995
"2022-09-22 18:28:26+00",2071,NULL,305.99
"2022-09-22 18:28:28+00",2071,NULL,306.005
"2022-09-22 18:28:30+00",2071,296.17999999999995,305.995
"2022-09-22 18:28:32+00",2071,NULL,305.995
"2022-09-22 18:28:34+00",2071,296.17999999999995,306
"2022-09-22 18:28:36+00",2071,296.21,305.99
"2022-09-22 18:28:38+00",2071,296.17999999999995,305.995
"2022-09-22 18:28:40+00",2071,296.15,306.015
"2022-09-22 18:28:42+00",2071,296.17999999999995,306
"2022-09-22 18:28:44+00",2071,296.17999999999995,305.98
"2022-09-22 18:28:46+00",2071,296.21,305.99
"2022-09-22 18:28:48+00",2071,296.15,305.995
"2022-09-22 18:28:50+00",2071,296.21,306
"2022-09-22 18:28:52+00",2071,296.15,305.99
"2022-09-22 18:28:54+00",2071,296.17999999999995,306
"2022-09-22 18:28:56+00",2071,NULL,305.995
"2022-09-22 18:28:58+00",2071,NULL,305.99
"2022-09-22 18:29:00+00",2071,296.17999999999995,306.005
"2022-09-22 18:29:02+00",2071,NULL,306
"2022-09-22 18:29:04+00",2071,296.17999999999995,306.005
"2022-09-22 18:29:06+00",2071,296.21,306
"2022-09-22 18:29:08+00",2071,296.15,306.01
"2022-09-22 18:29:10+00",2071,NULL,306
"2022-09-22 18:29:12+00",2071,296.17999999999995,305.99
"2022-09-22 18:29:14+00",2071,NULL,306.01
"2022-09-22 18:29:16+00",2071,NULL,305.995
"2022-09-22 18:29:18+00",2071,296.21,306
"2022-09-22 18:29:20+00",2071,NULL,305.99
"2022-09-22 18:29:22+00",2071,NULL,306.005
"2022-09-22 18:29:24+00",2071,296.17999999999995,306.005
"2022-09-22 18:29:26+00",2071,296.15,306
"2022-09-22 18:29:28+00",2071,296.21,305.99
"2022-09-22 18:29:30+00",2071,296.17999999999995,306.01
"2022-09-22 18:29:32+00",2071,296.17999999999995,305.995
"2022-09-22 18:29:34+00",2071,296.15,305.995
"2022-09-22 18:29:36+00",2071,296.21,306.005
"2022-09-22 18:29:38+00",2071,296.15,306.01
"2022-09-22 18:29:40+00",2071,296.17999999999995,306.015
"2022-09-22 18:29:42+00",2071,296.17999999999995,306.01
"2022-09-22 18:29:44+00",2071,296.17999999999995,306.005
"2022-09-22 18:29:46+00",2071,NULL,306.005
"2022-09-22 18:29:48+00",2071,296.17999999999995,306.005
"2022-09-22 18:29:50+00",2071,296.21,306.005
"2022-09-22 18:29:52+00",2071,296.17999999999995,306.01
"2022-09-22 18:29:54+00",2071,296.15,306.005
"2022-09-22 18:29:56+00",2071,296.17999999999995,306.015
"2022-09-22 18:29:58+00",2071,296.21,306.03
"2022-09-22 18:30:00+00",2071,296.17999999999995,306.01
"2022-09-22 18:30:02+00",2071,296.15,306.005
"2022-09-22 18:30:04+00",2071,NULL,305.995
"2022-09-22 18:30:06+00",2071,NULL,306.01
"2022-09-22 18:30:08+00",2071,NULL,306.02
"2022-09-22 18:30:10+00",2071,NULL,306.01
"2022-09-22 18:30:12+00",2071,NULL,306.04
"2022-09-22 18:30:14+00",2071,NULL,306.02
"2022-09-22 18:30:16+00",2071,NULL,306.005
"2022-09-22 18:30:18+00",2071,NULL,306.015
"2022-09-22 18:30:20+00",2071,296.21,306.03
"2022-09-22 18:30:22+00",2071,296.15,306.015
"2022-09-22 18:30:24+00",2071,296.17999999999995,306.005
"2022-09-22 18:30:26+00",2071,NULL,306.02
"2022-09-22 18:30:28+00",2071,NULL,306.015
"2022-09-22 18:30:30+00",2071,296.21,306.01
"2022-09-22 18:30:32+00",2071,296.15,306.03
"2022-09-22 18:30:34+00",2071,296.21,306.015
"2022-09-22 18:30:36+00",2071,296.15,306.045
"2022-09-22 18:30:38+00",2071,296.17999999999995,306.03
"2022-09-22 18:30:40+00",2071,NULL,306.03
"2022-09-22 18:30:42+00",2071,NULL,306.045
"2022-09-22 18:30:44+00",2071,NULL,306.02
"2022-09-22 18:30:46+00",2071,NULL,306.03499999999997
"2022-09-22 18:30:48+00",2071,296.21,306.02
"2022-09-22 18:30:50+00",2071,296.15,306.03
"2022-09-22 18:30:52+00",2071,NULL,306.03
"2022-09-22 18:30:54+00",2071,NULL,306.04
"2022-09-22 18:30:56+00",2071,NULL,306.04
"2022-09-22 18:30:58+00",2071,NULL,306.03499999999997
"2022-09-22 18:31:00+00",2071,NULL,306.03499999999997
"2022-09-22 18:31:02+00",2071,296.17999999999995,306.025
"2022-09-22 18:31:04+00",2071,NULL,306.03
"2022-09-22 18:31:06+00",2071,NULL,306.04
"2022-09-22 18:31:08+00",2071,NULL,306.015
"2022-09-22 18:31:10+00",2071,NULL,306.03
"2022-09-22 18:31:12+00",2071,NULL,306.03
"2022-09-22 18:31:14+00",2071,NULL,306.03
"2022-09-22 18:31:16+00",2071,NULL,306.055
"2022-09-22 18:31:18+00",2071,NULL,306.03499999999997
"2022-09-22 18:31:20+00",2071,296.17999999999995,306.04
"2022-09-22 18:31:22+00",2071,NULL,306.025
"2022-09-22 18:31:24+00",2071,NULL,306.02
"2022-09-22 18:31:26+00",2071,296.21,306.045
"2022-09-22 18:31:28+00",2071,296.15,306.02
"2022-09-22 18:31:30+00",2071,296.17999999999995,306.03499999999997
"2022-09-22 18:31:32+00",2071,296.21,306.03
"2022-09-22 18:31:34+00",2071,296.15,306.045
"2022-09-22 18:31:36+00",2071,NULL,306.02
"2022-09-22 18:31:38+00",2071,NULL,306.03499999999997
"2022-09-22 18:31:40+00",2071,NULL,306.025
"2022-09-22 18:31:42+00",2071,NULL,306.05
"2022-09-22 18:31:44+00",2071,NULL,306.045
"2022-09-22 18:31:46+00",2071,NULL,306.045
"2022-09-22 18:31:48+00",2071,NULL,306.045
"2022-09-22 18:31:50+00",2071,296.21,306.045
"2022-09-22 18:31:52+00",2071,296.15,306.03
"2022-09-22 18:31:54+00",2071,NULL,306.03499999999997
"2022-09-22 18:31:56+00",2071,296.21,306.01
"2022-09-22 18:31:58+00",2071,296.17999999999995,306.03499999999997
"2022-09-22 18:32:00+00",2071,296.15,306.03
"2022-09-22 18:32:02+00",2071,296.21,306.045
"2022-09-22 18:32:04+00",2071,296.15,306.025
"2022-09-22 18:32:06+00",2071,NULL,306.03499999999997
