"time","output","temperature room","temperature labnode"
"2022-09-24 09:42:16+00",620,295.21000000000004,306.74
"2022-09-24 09:42:18+00",620,295.195,306.74
"2022-09-24 09:42:20+00",620,295.18,306.745
"2022-09-24 09:42:22+00",620,295.195,306.735
"2022-09-24 09:42:24+00",620,295.175,306.735
"2022-09-24 09:42:26+00",620,295.17,306.73
"2022-09-24 09:42:28+00",620,295.195,306.74
"2022-09-24 09:42:30+00",620,295.17,306.74
"2022-09-24 09:42:32+00",620,295.185,306.73
"2022-09-24 09:42:34+00",620,295.175,306.725
"2022-09-24 09:42:36+00",620,295.18,306.725
"2022-09-24 09:42:38+00",620,295.195,306.73
"2022-09-24 09:42:40+00",620,295.17,306.735
"2022-09-24 09:42:42+00",620,295.17,306.735
"2022-09-24 09:42:44+00",620,295.16499999999996,306.73
"2022-09-24 09:42:46+00",620,295.16,306.735
"2022-09-24 09:42:48+00",620,295.16499999999996,306.74
"2022-09-24 09:42:50+00",620,295.185,306.745
"2022-09-24 09:42:52+00",620,295.16,306.745
"2022-09-24 09:42:54+00",620,295.175,306.74
"2022-09-24 09:42:56+00",620,295.16499999999996,306.74
"2022-09-24 09:42:58+00",620,295.17,306.74
"2022-09-24 09:43:00+00",620,295.17,306.74
"2022-09-24 09:43:02+00",620,295.17,306.735
"2022-09-24 09:43:04+00",620,295.17,306.74
"2022-09-24 09:43:06+00",620,295.15,306.73
"2022-09-24 09:43:08+00",620,295.14,306.74
"2022-09-24 09:43:10+00",620,295.15999999999997,306.745
"2022-09-24 09:43:12+00",620,295.15,306.74
"2022-09-24 09:43:14+00",620,295.155,306.73
"2022-09-24 09:43:16+00",620,295.155,306.74
"2022-09-24 09:43:18+00",620,295.155,306.74
"2022-09-24 09:43:20+00",620,295.155,306.745
"2022-09-24 09:43:22+00",620,295.15,306.745
"2022-09-24 09:43:24+00",620,295.155,306.73
"2022-09-24 09:43:26+00",620,295.15,306.73
"2022-09-24 09:43:28+00",620,295.16,306.74
"2022-09-24 09:43:30+00",620,295.17,306.74
"2022-09-24 09:43:32+00",620,295.16499999999996,306.735
"2022-09-24 09:43:34+00",620,295.185,306.73
"2022-09-24 09:43:36+00",620,295.155,306.73
"2022-09-24 09:43:38+00",620,295.145,306.745
"2022-09-24 09:43:40+00",620,295.16,306.735
"2022-09-24 09:43:42+00",620,295.16499999999996,306.72
"2022-09-24 09:43:44+00",620,295.17,306.72
"2022-09-24 09:43:46+00",620,295.155,306.71500000000003
"2022-09-24 09:43:48+00",620,295.14,306.725
"2022-09-24 09:43:50+00",620,295.155,306.725
"2022-09-24 09:43:52+00",620,295.17,306.725
"2022-09-24 09:43:54+00",620,295.16,306.72
"2022-09-24 09:43:56+00",620,295.15,306.72
"2022-09-24 09:43:58+00",620,295.16499999999996,306.72
"2022-09-24 09:44:00+00",620,295.17,306.73
"2022-09-24 09:44:02+00",620,295.16,306.73
"2022-09-24 09:44:04+00",620,295.18,306.71500000000003
"2022-09-24 09:44:06+00",620,295.175,306.725
"2022-09-24 09:44:08+00",620,295.19,306.725
"2022-09-24 09:44:10+00",620,295.155,306.71500000000003
"2022-09-24 09:44:12+00",620,295.155,306.72
"2022-09-24 09:44:14+00",620,295.16499999999996,306.73
"2022-09-24 09:44:16+00",620,295.16499999999996,306.72
"2022-09-24 09:44:18+00",620,295.17,306.72
"2022-09-24 09:44:20+00",620,295.17,306.72
"2022-09-24 09:44:22+00",620,295.175,306.71500000000003
"2022-09-24 09:44:24+00",620,295.155,306.71
"2022-09-24 09:44:26+00",620,295.16499999999996,306.7
"2022-09-24 09:44:28+00",620,295.175,306.71500000000003
"2022-09-24 09:44:30+00",620,295.15,306.705
"2022-09-24 09:44:32+00",620,295.16499999999996,306.71
"2022-09-24 09:44:34+00",620,295.155,306.71
"2022-09-24 09:44:36+00",620,295.15999999999997,306.71000000000004
"2022-09-24 09:44:38+00",620,295.155,306.71000000000004
"2022-09-24 09:44:40+00",620,295.17,306.705
"2022-09-24 09:44:42+00",620,295.15,306.705
"2022-09-24 09:44:44+00",620,295.15,306.705
"2022-09-24 09:44:46+00",620,295.16499999999996,306.72
"2022-09-24 09:44:48+00",620,295.175,306.71500000000003
"2022-09-24 09:44:50+00",620,295.155,306.72
"2022-09-24 09:44:52+00",620,295.13,306.71
"2022-09-24 09:44:54+00",620,295.145,306.7
"2022-09-24 09:44:56+00",620,295.16,306.7
"2022-09-24 09:44:58+00",620,295.155,306.71500000000003
"2022-09-24 09:45:00+00",620,295.17,306.71
"2022-09-24 09:45:02+00",620,295.17,306.71
"2022-09-24 09:45:04+00",620,295.16499999999996,306.71500000000003
"2022-09-24 09:45:06+00",620,295.155,306.71500000000003
"2022-09-24 09:45:08+00",620,295.17,306.71
"2022-09-24 09:45:10+00",620,295.17,306.7
"2022-09-24 09:45:12+00",620,295.19,306.72
"2022-09-24 09:45:14+00",620,295.17,306.72
"2022-09-24 09:45:16+00",620,295.16499999999996,306.71500000000003
"2022-09-24 09:45:18+00",620,295.155,306.71
"2022-09-24 09:45:20+00",620,295.15999999999997,306.705
"2022-09-24 09:45:22+00",620,295.16499999999996,306.705
"2022-09-24 09:45:24+00",620,295.155,306.71
"2022-09-24 09:45:26+00",620,295.16499999999996,306.71500000000003
"2022-09-24 09:45:28+00",620,295.155,306.72
"2022-09-24 09:45:30+00",620,295.19,306.72
"2022-09-24 09:45:32+00",620,295.175,306.71
"2022-09-24 09:45:34+00",620,295.17,306.71500000000003
"2022-09-24 09:45:36+00",620,295.17,306.72
"2022-09-24 09:45:38+00",620,295.17,306.71500000000003
"2022-09-24 09:45:40+00",620,295.185,306.71500000000003
"2022-09-24 09:45:42+00",620,295.185,306.71500000000003
"2022-09-24 09:45:44+00",620,295.16,306.71500000000003
"2022-09-24 09:45:46+00",620,295.185,306.71
"2022-09-24 09:45:48+00",620,295.17,306.71500000000003
"2022-09-24 09:45:50+00",620,295.18,306.725
"2022-09-24 09:45:52+00",620,295.155,306.705
"2022-09-24 09:45:54+00",620,295.155,306.705
"2022-09-24 09:45:56+00",620,295.15,306.705
"2022-09-24 09:45:58+00",620,295.155,306.705
"2022-09-24 09:46:00+00",620,295.145,306.71
"2022-09-24 09:46:02+00",620,295.155,306.7
"2022-09-24 09:46:04+00",620,295.16499999999996,306.71
"2022-09-24 09:46:06+00",620,295.16499999999996,306.705
"2022-09-24 09:46:08+00",620,295.15,306.705
"2022-09-24 09:46:10+00",620,295.15,306.695
"2022-09-24 09:46:12+00",620,295.185,306.695
"2022-09-24 09:46:14+00",620,295.155,306.695
"2022-09-24 09:46:16+00",620,295.145,306.685
"2022-09-24 09:46:18+00",620,295.145,306.695
"2022-09-24 09:46:20+00",620,295.15,306.69
"2022-09-24 09:46:22+00",620,295.18,306.69
"2022-09-24 09:46:24+00",620,295.155,306.685
"2022-09-24 09:46:26+00",620,295.17,306.695
"2022-09-24 09:46:28+00",620,295.15999999999997,306.69
"2022-09-24 09:46:30+00",620,295.17,306.685
"2022-09-24 09:46:32+00",620,295.15,306.68
"2022-09-24 09:46:34+00",620,295.18,306.69
"2022-09-24 09:46:36+00",620,295.155,306.705
"2022-09-24 09:46:38+00",620,295.15,306.705
"2022-09-24 09:46:40+00",620,295.17,306.685
"2022-09-24 09:46:42+00",620,295.16499999999996,306.69
"2022-09-24 09:46:44+00",620,295.155,306.695
"2022-09-24 09:46:46+00",620,295.17,306.71500000000003
"2022-09-24 09:46:48+00",620,295.16499999999996,306.705
"2022-09-24 09:46:50+00",620,295.16,306.705
"2022-09-24 09:46:52+00",620,295.16499999999996,306.695
"2022-09-24 09:46:54+00",620,295.17,306.7
"2022-09-24 09:46:56+00",620,295.16,306.695
"2022-09-24 09:46:58+00",620,295.145,306.7
"2022-09-24 09:47:00+00",620,295.16499999999996,306.7
"2022-09-24 09:47:02+00",620,295.155,306.7
"2022-09-24 09:47:04+00",620,295.175,306.695
"2022-09-24 09:47:06+00",620,295.155,306.695
"2022-09-24 09:47:08+00",620,295.16499999999996,306.695
"2022-09-24 09:47:10+00",620,295.155,306.695
"2022-09-24 09:47:12+00",620,295.155,306.69
"2022-09-24 09:47:14+00",620,295.155,306.69
"2022-09-24 09:47:16+00",620,295.15,306.69
"2022-09-24 09:47:18+00",620,295.155,306.7
"2022-09-24 09:47:20+00",620,295.155,306.695
"2022-09-24 09:47:22+00",620,295.145,306.69
"2022-09-24 09:47:24+00",620,295.14,306.685
"2022-09-24 09:47:26+00",620,295.155,306.695
"2022-09-24 09:47:28+00",620,295.155,306.695
"2022-09-24 09:47:30+00",620,295.16,306.68
"2022-09-24 09:47:32+00",620,295.17,306.685
"2022-09-24 09:47:34+00",620,295.20000000000005,306.685
"2022-09-24 09:47:36+00",620,295.18,306.69
"2022-09-24 09:47:38+00",620,295.17,306.66
"2022-09-24 09:47:40+00",620,295.175,306.685
"2022-09-24 09:47:42+00",620,295.175,306.67
"2022-09-24 09:47:44+00",620,295.175,306.66999999999996
"2022-09-24 09:47:46+00",620,295.17,306.68
"2022-09-24 09:47:48+00",620,295.185,306.67
"2022-09-24 09:47:50+00",620,295.17,306.655
"2022-09-24 09:47:52+00",620,295.16,306.67
"2022-09-24 09:47:54+00",620,295.185,306.685
"2022-09-24 09:47:56+00",620,295.19,306.68
"2022-09-24 09:47:58+00",620,295.175,306.67
"2022-09-24 09:48:00+00",620,295.185,306.68
"2022-09-24 09:48:02+00",620,295.19,306.67
"2022-09-24 09:48:04+00",620,295.18,306.67
"2022-09-24 09:48:06+00",620,295.20500000000004,306.685
"2022-09-24 09:48:08+00",620,295.16999999999996,306.675
"2022-09-24 09:48:10+00",620,295.17,306.685
"2022-09-24 09:48:12+00",620,295.19,306.68
"2022-09-24 09:48:14+00",620,295.18,306.675
"2022-09-24 09:48:16+00",620,295.17,306.67
"2022-09-24 09:48:18+00",620,295.155,306.69
"2022-09-24 09:48:20+00",620,295.155,306.68
"2022-09-24 09:48:22+00",620,295.185,306.675
"2022-09-24 09:48:24+00",620,295.155,306.67
"2022-09-24 09:48:26+00",620,295.155,306.67
"2022-09-24 09:48:28+00",620,295.155,306.67
"2022-09-24 09:48:30+00",620,295.17,306.68
"2022-09-24 09:48:32+00",620,295.155,306.66
"2022-09-24 09:48:34+00",620,295.15,306.67
"2022-09-24 09:48:36+00",620,295.17,306.68
"2022-09-24 09:48:38+00",620,295.135,306.66
"2022-09-24 09:48:40+00",620,295.16499999999996,306.67
"2022-09-24 09:48:42+00",620,295.155,306.67
"2022-09-24 09:48:44+00",620,295.18,306.68
"2022-09-24 09:48:46+00",620,295.155,306.68
"2022-09-24 09:48:48+00",620,295.17,306.68
"2022-09-24 09:48:50+00",620,295.155,306.68
"2022-09-24 09:48:52+00",620,295.16499999999996,306.67
"2022-09-24 09:48:54+00",620,295.17,306.68
"2022-09-24 09:48:56+00",620,295.15999999999997,306.685
"2022-09-24 09:48:58+00",620,295.15999999999997,306.66
"2022-09-24 09:49:00+00",620,295.17,306.675
"2022-09-24 09:49:02+00",620,295.16,306.66
"2022-09-24 09:49:04+00",620,295.18,306.655
"2022-09-24 09:49:06+00",620,295.17,306.68
"2022-09-24 09:49:08+00",620,295.185,306.68
"2022-09-24 09:49:10+00",620,295.185,306.655
"2022-09-24 09:49:12+00",620,295.17,306.67
"2022-09-24 09:49:14+00",620,295.17,306.655
"2022-09-24 09:49:16+00",620,295.14,306.655
"2022-09-24 09:49:18+00",620,295.17,306.67
"2022-09-24 09:49:20+00",620,295.16,306.655
"2022-09-24 09:49:22+00",620,295.155,306.66
"2022-09-24 09:49:24+00",620,295.20500000000004,306.67
"2022-09-24 09:49:26+00",620,295.19,306.66
"2022-09-24 09:49:28+00",620,295.17,306.655
"2022-09-24 09:49:30+00",620,295.155,306.66
"2022-09-24 09:49:32+00",620,295.16499999999996,306.645
"2022-09-24 09:49:34+00",620,295.155,306.66
"2022-09-24 09:49:36+00",620,295.16499999999996,306.66
"2022-09-24 09:49:38+00",620,295.17,306.67
"2022-09-24 09:49:40+00",620,295.17,306.66
"2022-09-24 09:49:42+00",620,295.17,306.655
"2022-09-24 09:49:44+00",620,295.17,306.66
"2022-09-24 09:49:46+00",620,295.16,306.68
"2022-09-24 09:49:48+00",620,295.16499999999996,306.66
"2022-09-24 09:49:50+00",620,295.155,306.67
"2022-09-24 09:49:52+00",620,295.155,306.66
"2022-09-24 09:49:54+00",620,295.16499999999996,306.655
"2022-09-24 09:49:56+00",620,295.17,306.67
"2022-09-24 09:49:58+00",620,295.175,306.65
"2022-09-24 09:50:00+00",620,295.19,306.645
"2022-09-24 09:50:02+00",620,295.16999999999996,306.65
"2022-09-24 09:50:04+00",620,295.17,306.645
"2022-09-24 09:50:06+00",620,295.15,306.655
"2022-09-24 09:50:08+00",620,295.185,306.645
"2022-09-24 09:50:10+00",620,295.185,306.645
"2022-09-24 09:50:12+00",620,295.19,306.645
"2022-09-24 09:50:14+00",620,295.16,306.645
"2022-09-24 09:50:16+00",620,295.185,306.64
"2022-09-24 09:50:18+00",620,295.185,306.64
"2022-09-24 09:50:20+00",620,295.195,306.65
"2022-09-24 09:50:22+00",620,295.20000000000005,306.64
"2022-09-24 09:50:24+00",620,295.19,306.645
"2022-09-24 09:50:26+00",620,295.185,306.64
"2022-09-24 09:50:28+00",620,295.195,306.645
"2022-09-24 09:50:30+00",620,295.185,306.635
"2022-09-24 09:50:32+00",620,295.185,306.635
"2022-09-24 09:50:34+00",620,295.16,306.64
"2022-09-24 09:50:36+00",620,295.185,306.64
"2022-09-24 09:50:38+00",620,295.185,306.64
"2022-09-24 09:50:40+00",620,295.18,306.64
"2022-09-24 09:50:42+00",620,295.175,306.635
"2022-09-24 09:50:44+00",620,295.19,306.64
"2022-09-24 09:50:46+00",620,295.16499999999996,306.64
"2022-09-24 09:50:48+00",620,295.175,306.63
"2022-09-24 09:50:50+00",620,295.17,306.625
"2022-09-24 09:50:52+00",620,295.17,306.63
"2022-09-24 09:50:54+00",620,295.17,306.64
"2022-09-24 09:50:56+00",620,295.16499999999996,306.64
"2022-09-24 09:50:58+00",620,295.155,306.63
"2022-09-24 09:51:00+00",620,295.17,306.63
"2022-09-24 09:51:02+00",620,295.17,306.62
"2022-09-24 09:51:04+00",620,295.15,306.63
"2022-09-24 09:51:06+00",620,295.16499999999996,306.62
"2022-09-24 09:51:08+00",620,295.17,306.625
"2022-09-24 09:51:10+00",620,295.155,306.615
"2022-09-24 09:51:12+00",620,295.15,306.62
"2022-09-24 09:51:14+00",620,295.15,306.63
"2022-09-24 09:51:16+00",620,295.155,306.625
"2022-09-24 09:51:18+00",620,295.155,306.62
"2022-09-24 09:51:20+00",620,295.18,306.62
"2022-09-24 09:51:22+00",620,295.155,306.62
"2022-09-24 09:51:24+00",620,295.14,306.615
"2022-09-24 09:51:26+00",620,295.155,306.63
"2022-09-24 09:51:28+00",620,295.155,306.615
"2022-09-24 09:51:30+00",620,295.145,306.615
"2022-09-24 09:51:32+00",620,295.16,306.62
"2022-09-24 09:51:34+00",620,295.145,306.62
"2022-09-24 09:51:36+00",620,295.16499999999996,306.635
"2022-09-24 09:51:38+00",620,295.13,306.625
"2022-09-24 09:51:40+00",620,295.155,306.63
"2022-09-24 09:51:42+00",620,295.15,306.62
"2022-09-24 09:51:44+00",620,295.145,306.63
"2022-09-24 09:51:46+00",620,295.135,306.63
"2022-09-24 09:51:48+00",620,295.145,306.625
"2022-09-24 09:51:50+00",620,295.155,306.62
"2022-09-24 09:51:52+00",620,295.15,306.635
"2022-09-24 09:51:54+00",620,295.145,306.625
"2022-09-24 09:51:56+00",620,295.155,306.625
"2022-09-24 09:51:58+00",620,295.15,306.625
"2022-09-24 09:52:00+00",620,295.155,306.62
"2022-09-24 09:52:02+00",620,295.15,306.615
"2022-09-24 09:52:04+00",620,295.145,306.63
"2022-09-24 09:52:06+00",620,295.12,306.63
"2022-09-24 09:52:08+00",620,295.155,306.63
"2022-09-24 09:52:10+00",620,295.135,306.615
"2022-09-24 09:52:12+00",620,295.135,306.615
"2022-09-24 09:52:14+00",620,295.145,306.62
"2022-09-24 09:52:16+00",620,295.145,306.62
"2022-09-24 09:52:18+00",620,295.15,306.615
"2022-09-24 09:52:20+00",620,295.145,306.62
"2022-09-24 09:52:22+00",620,295.13,306.62
"2022-09-24 09:52:24+00",620,295.135,306.625
"2022-09-24 09:52:26+00",620,295.145,306.625
"2022-09-24 09:52:28+00",620,295.15,306.62
"2022-09-24 09:52:30+00",620,295.145,306.63
"2022-09-24 09:52:32+00",620,295.125,306.62
"2022-09-24 09:52:34+00",620,295.135,306.63
"2022-09-24 09:52:36+00",620,295.125,306.625
"2022-09-24 09:52:38+00",620,295.14,306.62
"2022-09-24 09:52:40+00",620,295.13,306.61
"2022-09-24 09:52:42+00",620,295.115,306.6
"2022-09-24 09:52:44+00",620,295.1,306.605
"2022-09-24 09:52:46+00",620,295.11,306.61
"2022-09-24 09:52:48+00",620,295.1,306.6
"2022-09-24 09:52:50+00",620,NULL,306.6
"2022-09-24 09:52:52+00",620,295.115,306.61
"2022-09-24 09:52:54+00",620,295.105,306.61
"2022-09-24 09:52:56+00",620,295.115,306.615
"2022-09-24 09:52:58+00",620,295.1,306.605
"2022-09-24 09:53:00+00",620,295.11,306.61
"2022-09-24 09:53:02+00",620,295.115,306.615
"2022-09-24 09:53:04+00",620,295.105,306.61
"2022-09-24 09:53:06+00",620,295.14,306.615
"2022-09-24 09:53:08+00",620,295.115,306.605
"2022-09-24 09:53:10+00",620,295.115,306.605
"2022-09-24 09:53:12+00",620,295.15,306.61
"2022-09-24 09:53:14+00",620,295.13,306.605
"2022-09-24 09:53:16+00",620,295.11,306.61
"2022-09-24 09:53:18+00",620,295.115,306.61
"2022-09-24 09:53:20+00",620,295.13,306.6
"2022-09-24 09:53:22+00",620,295.12,306.6
"2022-09-24 09:53:24+00",620,295.125,306.595
"2022-09-24 09:53:26+00",620,295.115,306.6
"2022-09-24 09:53:28+00",620,295.115,306.605
"2022-09-24 09:53:30+00",620,295.13,306.6
"2022-09-24 09:53:32+00",620,295.15,306.615
"2022-09-24 09:53:34+00",620,295.13,306.605
"2022-09-24 09:53:36+00",620,295.125,306.605
"2022-09-24 09:53:38+00",620,295.145,306.61
"2022-09-24 09:53:40+00",620,295.125,306.6
"2022-09-24 09:53:42+00",620,295.145,306.61
"2022-09-24 09:53:44+00",620,295.125,306.615
"2022-09-24 09:53:46+00",620,295.145,306.615
"2022-09-24 09:53:48+00",620,295.14,306.61
"2022-09-24 09:53:50+00",620,295.14,306.6
"2022-09-24 09:53:52+00",620,295.13,306.615
"2022-09-24 09:53:54+00",620,295.145,306.605
"2022-09-24 09:53:56+00",620,295.125,306.62
"2022-09-24 09:53:58+00",620,295.13,306.615
"2022-09-24 09:54:00+00",620,295.14,306.605
"2022-09-24 09:54:02+00",620,295.135,306.61
"2022-09-24 09:54:04+00",620,295.115,306.61
"2022-09-24 09:54:06+00",620,295.135,306.615
"2022-09-24 09:54:08+00",620,295.14,306.615
"2022-09-24 09:54:10+00",620,295.135,306.6
"2022-09-24 09:54:12+00",620,295.145,306.62
"2022-09-24 09:54:14+00",620,295.13,306.6
"2022-09-24 09:54:16+00",620,295.13,306.605
"2022-09-24 09:54:18+00",620,295.13,306.605
"2022-09-24 09:54:20+00",620,295.135,306.6
"2022-09-24 09:54:22+00",620,295.14,306.605
"2022-09-24 09:54:24+00",620,295.135,306.605
"2022-09-24 09:54:26+00",620,295.125,306.605
"2022-09-24 09:54:28+00",620,295.13,306.6
"2022-09-24 09:54:30+00",620,295.11,306.61
"2022-09-24 09:54:32+00",620,295.13,306.61
"2022-09-24 09:54:34+00",620,295.1,306.615
"2022-09-24 09:54:36+00",620,295.13,306.61
"2022-09-24 09:54:38+00",620,295.125,306.605
"2022-09-24 09:54:40+00",620,295.13,306.605
"2022-09-24 09:54:42+00",620,295.13,306.61
"2022-09-24 09:54:44+00",620,295.14,306.605
"2022-09-24 09:54:46+00",620,295.105,306.61
"2022-09-24 09:54:48+00",620,295.125,306.61
"2022-09-24 09:54:50+00",620,295.13,306.6
"2022-09-24 09:54:52+00",620,295.11,306.61
"2022-09-24 09:54:54+00",620,295.13,306.605
"2022-09-24 09:54:56+00",620,295.13,306.605
"2022-09-24 09:54:58+00",620,295.13,306.6
"2022-09-24 09:55:00+00",620,295.145,306.605
"2022-09-24 09:55:02+00",620,295.14,306.605
"2022-09-24 09:55:04+00",620,295.145,306.605
"2022-09-24 09:55:06+00",620,295.125,306.6
"2022-09-24 09:55:08+00",620,295.13,306.6
"2022-09-24 09:55:10+00",620,295.135,306.61
"2022-09-24 09:55:12+00",620,295.13,306.605
"2022-09-24 09:55:14+00",620,295.13,306.6
"2022-09-24 09:55:16+00",620,295.13,306.605
"2022-09-24 09:55:18+00",620,295.13,306.595
"2022-09-24 09:55:20+00",620,295.16,306.595
"2022-09-24 09:55:22+00",620,295.145,306.605
"2022-09-24 09:55:24+00",620,295.13,306.605
"2022-09-24 09:55:26+00",620,295.145,306.585
"2022-09-24 09:55:28+00",620,295.14,306.58
"2022-09-24 09:55:30+00",620,295.13,306.59000000000003
"2022-09-24 09:55:32+00",620,295.15,306.585
"2022-09-24 09:55:34+00",620,295.15,306.59000000000003
"2022-09-24 09:55:36+00",620,295.13,306.59
"2022-09-24 09:55:38+00",620,295.14,306.595
"2022-09-24 09:55:40+00",620,295.125,306.59
"2022-09-24 09:55:42+00",620,295.16,306.6
"2022-09-24 09:55:44+00",620,295.155,306.6
"2022-09-24 09:55:46+00",620,295.13,306.595
"2022-09-24 09:55:48+00",620,295.145,306.59
"2022-09-24 09:55:50+00",620,295.15,306.6
"2022-09-24 09:55:52+00",620,295.145,306.595
"2022-09-24 09:55:54+00",620,295.125,306.595
"2022-09-24 09:55:56+00",620,295.13,306.6
"2022-09-24 09:55:58+00",620,295.13,306.6
"2022-09-24 09:56:00+00",620,295.13,306.6
"2022-09-24 09:56:02+00",620,295.145,306.6
"2022-09-24 09:56:04+00",620,295.115,306.605
"2022-09-24 09:56:06+00",620,295.13,306.605
"2022-09-24 09:56:08+00",620,295.13,306.61
"2022-09-24 09:56:10+00",620,295.115,306.59
"2022-09-24 09:56:12+00",620,295.12,306.605
"2022-09-24 09:56:14+00",620,295.1,306.585
"2022-09-24 09:56:16+00",620,295.13,306.58
"2022-09-24 09:56:18+00",620,295.115,306.585
"2022-09-24 09:56:20+00",620,295.14,306.58
"2022-09-24 09:56:22+00",620,295.115,306.585
"2022-09-24 09:56:24+00",620,295.12,306.585
"2022-09-24 09:56:26+00",620,295.11,306.585
"2022-09-24 09:56:28+00",620,295.135,306.58
"2022-09-24 09:56:30+00",620,295.13,306.59
"2022-09-24 09:56:32+00",620,295.12,306.595
"2022-09-24 09:56:34+00",620,295.13,306.58
"2022-09-24 09:56:36+00",620,295.13,306.575
"2022-09-24 09:56:38+00",620,295.12,306.56
"2022-09-24 09:56:40+00",620,295.145,306.585
"2022-09-24 09:56:42+00",620,295.115,306.57
"2022-09-24 09:56:44+00",620,295.11,306.57
"2022-09-24 09:56:46+00",620,295.13,306.575
"2022-09-24 09:56:48+00",620,295.125,306.57
"2022-09-24 09:56:50+00",620,295.115,306.57
"2022-09-24 09:56:52+00",620,295.11,306.57
"2022-09-24 09:56:54+00",620,295.1,306.58
"2022-09-24 09:56:56+00",620,295.1,306.56
"2022-09-24 09:56:58+00",620,295.085,306.56
"2022-09-24 09:57:00+00",620,295.1,306.565
"2022-09-24 09:57:02+00",620,295.08,306.565
"2022-09-24 09:57:04+00",620,295.08,306.565
"2022-09-24 09:57:06+00",620,295.085,306.56
"2022-09-24 09:57:08+00",620,295.085,306.555
"2022-09-24 09:57:10+00",620,295.085,306.56
"2022-09-24 09:57:12+00",620,295.08,306.565
"2022-09-24 09:57:14+00",620,295.06333333333333,306.57
"2022-09-24 09:57:16+00",620,295.09,306.57
"2022-09-24 09:57:18+00",620,295.06,306.57
"2022-09-24 09:57:20+00",620,295.075,306.58
"2022-09-24 09:57:22+00",620,295.09,306.58
"2022-09-24 09:57:24+00",620,295.06,306.575
"2022-09-24 09:57:26+00",620,295.08,306.575
"2022-09-24 09:57:28+00",620,295.07,306.585
"2022-09-24 09:57:30+00",620,295.085,306.57
"2022-09-24 09:57:32+00",620,295.085,306.575
"2022-09-24 09:57:34+00",620,295.09000000000003,306.58
"2022-09-24 09:57:36+00",620,295.08,306.58
"2022-09-24 09:57:38+00",620,295.085,306.58
"2022-09-24 09:57:40+00",620,295.085,306.59
"2022-09-24 09:57:42+00",620,295.095,306.58
"2022-09-24 09:57:44+00",620,295.1,306.58
"2022-09-24 09:57:46+00",620,295.07,306.58
"2022-09-24 09:57:48+00",620,295.085,306.59000000000003
"2022-09-24 09:57:50+00",620,295.085,306.59
"2022-09-24 09:57:52+00",620,295.11,306.59
"2022-09-24 09:57:54+00",620,295.08,306.585
"2022-09-24 09:57:56+00",620,295.095,306.585
"2022-09-24 09:57:58+00",620,295.095,306.58
"2022-09-24 09:58:00+00",620,295.1,306.585
"2022-09-24 09:58:02+00",620,295.105,306.59
"2022-09-24 09:58:04+00",620,295.08,306.595
"2022-09-24 09:58:06+00",620,295.1,306.58
"2022-09-24 09:58:08+00",620,295.1,306.595
"2022-09-24 09:58:10+00",620,295.08,306.58
"2022-09-24 09:58:12+00",620,295.085,306.59
"2022-09-24 09:58:14+00",620,295.09,306.59
"2022-09-24 09:58:16+00",620,295.085,306.585
"2022-09-24 09:58:18+00",620,295.095,306.585
"2022-09-24 09:58:20+00",620,295.095,306.585
"2022-09-24 09:58:22+00",620,295.085,306.58
"2022-09-24 09:58:24+00",620,295.085,306.585
"2022-09-24 09:58:26+00",620,295.08,306.575
"2022-09-24 09:58:28+00",620,295.075,306.58
"2022-09-24 09:58:30+00",620,295.085,306.575
"2022-09-24 09:58:32+00",620,295.095,306.585
"2022-09-24 09:58:34+00",620,295.06,306.585
"2022-09-24 09:58:36+00",620,295.075,306.58
"2022-09-24 09:58:38+00",620,295.07,306.58
"2022-09-24 09:58:40+00",620,295.075,306.575
"2022-09-24 09:58:42+00",620,295.05,306.575
"2022-09-24 09:58:44+00",620,295.07,306.58
"2022-09-24 09:58:46+00",620,295.075,306.57
"2022-09-24 09:58:48+00",620,295.08,306.57
"2022-09-24 09:58:50+00",620,295.075,306.585
"2022-09-24 09:58:52+00",620,295.075,306.58
"2022-09-24 09:58:54+00",620,295.06,306.58
"2022-09-24 09:58:56+00",620,295.07,306.585
"2022-09-24 09:58:58+00",620,295.07,306.58
"2022-09-24 09:59:00+00",620,295.075,306.58
"2022-09-24 09:59:02+00",620,295.085,306.575
"2022-09-24 09:59:04+00",620,295.095,306.58
"2022-09-24 09:59:06+00",620,295.075,306.56
"2022-09-24 09:59:08+00",620,295.075,306.575
"2022-09-24 09:59:10+00",620,295.08,306.58500000000004
"2022-09-24 09:59:12+00",620,295.085,306.585
"2022-09-24 09:59:14+00",620,295.075,306.585
"2022-09-24 09:59:16+00",620,295.09,306.58
"2022-09-24 09:59:18+00",620,295.075,306.585
"2022-09-24 09:59:20+00",620,295.085,306.58500000000004
"2022-09-24 09:59:22+00",620,295.06,306.58
"2022-09-24 09:59:24+00",620,295.075,306.58
"2022-09-24 09:59:26+00",620,295.08,306.575
"2022-09-24 09:59:28+00",620,295.075,306.585
"2022-09-24 09:59:30+00",620,295.07,306.585
"2022-09-24 09:59:32+00",620,295.065,306.59
"2022-09-24 09:59:34+00",620,295.08,306.58
"2022-09-24 09:59:36+00",620,295.075,306.585
"2022-09-24 09:59:38+00",620,295.085,306.58
"2022-09-24 09:59:40+00",620,295.08,306.595
"2022-09-24 09:59:42+00",620,295.075,306.58
"2022-09-24 09:59:44+00",620,295.09,306.58
"2022-09-24 09:59:46+00",620,295.1,306.57
