"time","output","temperature room","temperature labnode"
"2022-09-22 19:55:28+00",2826,NULL,304.06
"2022-09-22 19:55:30+00",2826,NULL,304.06
"2022-09-22 19:55:32+00",2826,NULL,304.05
"2022-09-22 19:55:34+00",2826,293.55,304.045
"2022-09-22 19:55:36+00",2826,NULL,304.06
"2022-09-22 19:55:38+00",2826,NULL,304.05
"2022-09-22 19:55:40+00",2826,NULL,304.055
"2022-09-22 19:55:42+00",2826,NULL,304.055
"2022-09-22 19:55:44+00",2826,293.54,304.055
"2022-09-22 19:55:46+00",2826,NULL,304.05
"2022-09-22 19:55:48+00",2826,NULL,304.055
"2022-09-22 19:55:50+00",2826,NULL,304.05
"2022-09-22 19:55:52+00",2826,NULL,304.06
"2022-09-22 19:55:54+00",2826,293.53,304.06
"2022-09-22 19:55:56+00",2826,NULL,304.06
"2022-09-22 19:55:58+00",2826,NULL,304.055
"2022-09-22 19:56:00+00",2826,NULL,304.065
"2022-09-22 19:56:02+00",2826,NULL,304.045
"2022-09-22 19:56:04+00",2826,293.54,304.05
"2022-09-22 19:56:06+00",2826,NULL,304.055
"2022-09-22 19:56:08+00",2826,NULL,304.06
"2022-09-22 19:56:10+00",2826,NULL,304.06
"2022-09-22 19:56:12+00",2826,NULL,304.065
"2022-09-22 19:56:14+00",2826,293.59,304.06
"2022-09-22 19:56:16+00",2826,NULL,304.06
"2022-09-22 19:56:18+00",2826,NULL,304.07
"2022-09-22 19:56:20+00",2826,NULL,304.07
"2022-09-22 19:56:22+00",2826,NULL,304.07
"2022-09-22 19:56:24+00",2826,293.57,304.055
"2022-09-22 19:56:26+00",2826,NULL,304.07
"2022-09-22 19:56:28+00",2826,NULL,304.06
"2022-09-22 19:56:30+00",2826,NULL,304.075
"2022-09-22 19:56:32+00",2826,NULL,304.07
"2022-09-22 19:56:34+00",2826,NULL,304.075
"2022-09-22 19:56:36+00",2826,293.51,304.065
"2022-09-22 19:56:38+00",2826,NULL,304.06
"2022-09-22 19:56:40+00",2826,NULL,304.07
"2022-09-22 19:56:42+00",2826,NULL,304.07
"2022-09-22 19:56:44+00",2826,NULL,304.065
"2022-09-22 19:56:46+00",2826,293.54,304.06
"2022-09-22 19:56:48+00",2826,NULL,304.07
"2022-09-22 19:56:50+00",2826,NULL,304.065
"2022-09-22 19:56:52+00",2826,NULL,304.065
"2022-09-22 19:56:54+00",2826,NULL,304.05
"2022-09-22 19:56:56+00",2826,293.51,304.045
"2022-09-22 19:56:58+00",2826,NULL,304.045
"2022-09-22 19:57:00+00",2826,NULL,304.055
"2022-09-22 19:57:02+00",2826,NULL,304.03999999999996
"2022-09-22 19:57:04+00",2826,NULL,304.04
"2022-09-22 19:57:06+00",2826,293.53,304.04
"2022-09-22 19:57:08+00",2826,NULL,304.045
"2022-09-22 19:57:10+00",2826,NULL,304.045
"2022-09-22 19:57:12+00",2826,NULL,304.04
"2022-09-22 19:57:14+00",2826,NULL,304.025
"2022-09-22 19:57:16+00",2826,293.51,304.025
"2022-09-22 19:57:18+00",2826,NULL,304.02
"2022-09-22 19:57:20+00",2826,NULL,304.02
"2022-09-22 19:57:22+00",2826,NULL,304
"2022-09-22 19:57:24+00",2826,NULL,303.99
"2022-09-22 19:57:26+00",2826,293.5,304
"2022-09-22 19:57:28+00",2826,NULL,304
"2022-09-22 19:57:30+00",2826,NULL,304.01
"2022-09-22 19:57:32+00",2826,NULL,304.01
"2022-09-22 19:57:34+00",2826,NULL,303.995
"2022-09-22 19:57:36+00",2826,293.47,303.99
"2022-09-22 19:57:38+00",2826,NULL,303.995
"2022-09-22 19:57:40+00",2826,NULL,304.005
"2022-09-22 19:57:42+00",2826,NULL,304
"2022-09-22 19:57:44+00",2826,NULL,303.995
"2022-09-22 19:57:46+00",2826,293.54,304.01
"2022-09-22 19:57:48+00",2826,NULL,304.02
"2022-09-22 19:57:50+00",2826,NULL,304.03
"2022-09-22 19:57:52+00",2826,NULL,304.01
"2022-09-22 19:57:54+00",2826,NULL,304.01
"2022-09-22 19:57:56+00",2826,293.53,304.005
"2022-09-22 19:57:58+00",2826,NULL,304.01
"2022-09-22 19:58:00+00",2826,NULL,304.02
"2022-09-22 19:58:02+00",2826,NULL,304
"2022-09-22 19:58:04+00",2826,NULL,303.99
"2022-09-22 19:58:06+00",2826,293.54,303.99
"2022-09-22 19:58:08+00",2826,NULL,303.995
"2022-09-22 19:58:10+00",2826,NULL,304
"2022-09-22 19:58:12+00",2826,NULL,304
"2022-09-22 19:58:14+00",2826,NULL,303.99
"2022-09-22 19:58:16+00",2826,293.47,303.975
"2022-09-22 19:58:18+00",2826,NULL,303.98
"2022-09-22 19:58:20+00",2826,NULL,303.995
"2022-09-22 19:58:22+00",2826,NULL,303.99
"2022-09-22 19:58:24+00",2826,NULL,303.98
"2022-09-22 19:58:26+00",2826,293.44,303.98
"2022-09-22 19:58:28+00",2826,NULL,303.995
"2022-09-22 19:58:30+00",2826,NULL,303.985
"2022-09-22 19:58:32+00",2826,NULL,303.98
"2022-09-22 19:58:34+00",2826,NULL,303.975
"2022-09-22 19:58:36+00",2826,NULL,303.98
"2022-09-22 19:58:38+00",2826,293.46,304
"2022-09-22 19:58:40+00",2826,NULL,303.99
"2022-09-22 19:58:42+00",2826,NULL,303.98
"2022-09-22 19:58:44+00",2826,NULL,303.975
"2022-09-22 19:58:46+00",2826,NULL,303.975
"2022-09-22 19:58:48+00",2826,293.53,303.985
"2022-09-22 19:58:50+00",2826,NULL,303.99
"2022-09-22 19:58:52+00",2826,NULL,303.99
"2022-09-22 19:58:54+00",2826,NULL,303.995
"2022-09-22 19:58:56+00",2826,NULL,303.99
"2022-09-22 19:58:58+00",2826,293.54,303.995
"2022-09-22 19:59:00+00",2826,NULL,304
"2022-09-22 19:59:02+00",2826,NULL,303.99
"2022-09-22 19:59:04+00",2826,NULL,303.995
"2022-09-22 19:59:06+00",2826,NULL,303.995
"2022-09-22 19:59:08+00",2826,293.5,304
"2022-09-22 19:59:10+00",2826,NULL,303.985
"2022-09-22 19:59:12+00",2826,NULL,303.98
"2022-09-22 19:59:14+00",2826,NULL,303.98
"2022-09-22 19:59:16+00",2826,NULL,303.98
"2022-09-22 19:59:18+00",2826,293.53,303.98
"2022-09-22 19:59:20+00",2826,NULL,303.985
"2022-09-22 19:59:22+00",2826,NULL,303.99
"2022-09-22 19:59:24+00",2826,NULL,303.98
"2022-09-22 19:59:26+00",2826,NULL,303.985
"2022-09-22 19:59:28+00",2826,293.55,303.99
"2022-09-22 19:59:30+00",2826,NULL,303.99
"2022-09-22 19:59:32+00",2826,NULL,304.02
"2022-09-22 19:59:34+00",2826,NULL,303.995
"2022-09-22 19:59:36+00",2826,NULL,303.99
"2022-09-22 19:59:38+00",2826,293.54,304.01
"2022-09-22 19:59:40+00",2826,NULL,304
"2022-09-22 19:59:42+00",2826,NULL,303.99
"2022-09-22 19:59:44+00",2826,NULL,303.99
"2022-09-22 19:59:46+00",2826,NULL,303.99
"2022-09-22 19:59:48+00",2826,293.49,303.995
"2022-09-22 19:59:50+00",2826,NULL,303.99
"2022-09-22 19:59:52+00",2826,NULL,303.99
"2022-09-22 19:59:54+00",2826,NULL,303.98
"2022-09-22 19:59:56+00",2826,NULL,303.98
"2022-09-22 19:59:58+00",2826,293.46,303.995
"2022-09-22 20:00:00+00",2826,NULL,303.99
"2022-09-22 20:00:02+00",2826,NULL,303.985
"2022-09-22 20:00:04+00",2826,NULL,303.99
"2022-09-22 20:00:06+00",2826,NULL,303.98
"2022-09-22 20:00:08+00",2826,293.49,303.99
"2022-09-22 20:00:10+00",2826,NULL,303.99
"2022-09-22 20:00:12+00",2826,NULL,303.99
"2022-09-22 20:00:14+00",2826,NULL,303.975
"2022-09-22 20:00:16+00",2826,NULL,303.99
"2022-09-22 20:00:18+00",2826,293.51,304
"2022-09-22 20:00:20+00",2826,NULL,303.99
"2022-09-22 20:00:22+00",2826,NULL,303.985
"2022-09-22 20:00:24+00",2826,NULL,303.99
"2022-09-22 20:00:26+00",2826,NULL,303.985
"2022-09-22 20:00:28+00",2826,293.53,303.99
"2022-09-22 20:00:30+00",2826,NULL,303.995
"2022-09-22 20:00:32+00",2826,NULL,303.985
"2022-09-22 20:00:34+00",2826,NULL,303.99
"2022-09-22 20:00:36+00",2826,NULL,304.01
"2022-09-22 20:00:38+00",2826,293.51,304.01
"2022-09-22 20:00:40+00",2826,NULL,304.005
"2022-09-22 20:00:42+00",2826,NULL,303.985
"2022-09-22 20:00:44+00",2826,NULL,303.99
"2022-09-22 20:00:46+00",2826,NULL,303.99
"2022-09-22 20:00:48+00",2826,293.5,303.985
"2022-09-22 20:00:50+00",2826,NULL,303.985
"2022-09-22 20:00:52+00",2826,NULL,303.99
"2022-09-22 20:00:54+00",2826,NULL,303.99
"2022-09-22 20:00:56+00",2826,NULL,303.985
"2022-09-22 20:00:58+00",2826,293.47,303.995
"2022-09-22 20:01:00+00",2826,NULL,304.005
"2022-09-22 20:01:02+00",2826,NULL,303.985
"2022-09-22 20:01:04+00",2826,NULL,303.99
"2022-09-22 20:01:06+00",2826,NULL,303.975
"2022-09-22 20:01:08+00",2826,293.5,303.98
"2022-09-22 20:01:10+00",2826,NULL,303.98
"2022-09-22 20:01:12+00",2826,NULL,303.98
"2022-09-22 20:01:14+00",2826,NULL,303.98
"2022-09-22 20:01:16+00",2826,NULL,303.985
"2022-09-22 20:01:18+00",2826,293.46,303.985
"2022-09-22 20:01:20+00",2826,NULL,303.98
"2022-09-22 20:01:22+00",2826,NULL,303.985
"2022-09-22 20:01:24+00",2826,NULL,303.975
"2022-09-22 20:01:26+00",2826,NULL,303.97
"2022-09-22 20:01:28+00",2826,293.49,303.985
"2022-09-22 20:01:30+00",2826,NULL,303.975
"2022-09-22 20:01:32+00",2826,NULL,303.97
"2022-09-22 20:01:34+00",2826,NULL,303.98
"2022-09-22 20:01:36+00",2826,NULL,303.97
"2022-09-22 20:01:38+00",2826,293.46,303.98
"2022-09-22 20:01:40+00",2826,NULL,303.985
"2022-09-22 20:01:42+00",2826,NULL,303.975
"2022-09-22 20:01:44+00",2826,NULL,303.98
"2022-09-22 20:01:46+00",2826,NULL,303.98
"2022-09-22 20:01:48+00",2826,293.54,303.995
"2022-09-22 20:01:50+00",2826,NULL,303.98
"2022-09-22 20:01:52+00",2826,NULL,303.975
"2022-09-22 20:01:54+00",2826,NULL,303.97
"2022-09-22 20:01:56+00",2826,NULL,303.98
"2022-09-22 20:01:58+00",2826,293.53,303.98
"2022-09-22 20:02:00+00",2826,NULL,303.97
"2022-09-22 20:02:02+00",2826,NULL,303.96500000000003
"2022-09-22 20:02:04+00",2826,NULL,303.96500000000003
"2022-09-22 20:02:06+00",2826,NULL,303.97
"2022-09-22 20:02:08+00",2826,NULL,303.97
"2022-09-22 20:02:10+00",2826,293.54,303.97
"2022-09-22 20:02:12+00",2826,NULL,303.96000000000004
"2022-09-22 20:02:14+00",2826,NULL,303.96500000000003
"2022-09-22 20:02:16+00",2826,NULL,303.97
"2022-09-22 20:02:18+00",2826,NULL,303.96
"2022-09-22 20:02:20+00",2826,293.49,303.955
"2022-09-22 20:02:22+00",2826,NULL,303.955
"2022-09-22 20:02:24+00",2826,NULL,303.96500000000003
"2022-09-22 20:02:26+00",2826,NULL,303.96
"2022-09-22 20:02:28+00",2826,NULL,303.97
"2022-09-22 20:02:30+00",2826,293.5,303.96
"2022-09-22 20:02:32+00",2826,NULL,303.955
"2022-09-22 20:02:34+00",2826,NULL,303.95
"2022-09-22 20:02:36+00",2826,NULL,303.955
"2022-09-22 20:02:38+00",2826,NULL,303.96000000000004
"2022-09-22 20:02:40+00",2826,293.49,303.95
"2022-09-22 20:02:42+00",2826,NULL,303.94
"2022-09-22 20:02:44+00",2826,NULL,303.94
"2022-09-22 20:02:46+00",2826,NULL,303.945
"2022-09-22 20:02:48+00",2826,NULL,303.95
"2022-09-22 20:02:50+00",2826,293.47,303.955
"2022-09-22 20:02:52+00",2826,NULL,303.95
"2022-09-22 20:02:54+00",2826,NULL,303.955
"2022-09-22 20:02:56+00",2826,NULL,303.97
"2022-09-22 20:02:58+00",2826,NULL,303.96
"2022-09-22 20:03:00+00",2826,293.49,303.945
"2022-09-22 20:03:02+00",2826,NULL,303.96
"2022-09-22 20:03:04+00",2826,NULL,303.95
"2022-09-22 20:03:06+00",2826,NULL,303.95
"2022-09-22 20:03:08+00",2826,NULL,303.955
"2022-09-22 20:03:10+00",2826,293.47,303.95
"2022-09-22 20:03:12+00",2826,NULL,303.955
"2022-09-22 20:03:14+00",2826,NULL,303.945
"2022-09-22 20:03:16+00",2826,NULL,303.95
"2022-09-22 20:03:18+00",2826,NULL,303.95
"2022-09-22 20:03:20+00",2826,293.49,303.955
"2022-09-22 20:03:22+00",2826,NULL,303.96
"2022-09-22 20:03:24+00",2826,NULL,303.95
"2022-09-22 20:03:26+00",2826,NULL,303.955
"2022-09-22 20:03:28+00",2826,NULL,303.955
"2022-09-22 20:03:30+00",2826,293.5,303.96
"2022-09-22 20:03:32+00",2826,NULL,303.94
"2022-09-22 20:03:34+00",2826,NULL,303.945
"2022-09-22 20:03:36+00",2826,NULL,303.945
"2022-09-22 20:03:38+00",2826,NULL,303.95
"2022-09-22 20:03:40+00",2826,293.47,303.945
"2022-09-22 20:03:42+00",2826,NULL,303.95
"2022-09-22 20:03:44+00",2826,NULL,303.955
"2022-09-22 20:03:46+00",2826,NULL,303.95
"2022-09-22 20:03:48+00",2826,NULL,303.96500000000003
"2022-09-22 20:03:50+00",2826,293.46,303.95
"2022-09-22 20:03:52+00",2826,NULL,303.935
"2022-09-22 20:03:54+00",2826,NULL,303.945
"2022-09-22 20:03:56+00",2826,NULL,303.94
"2022-09-22 20:03:58+00",2826,NULL,303.94
"2022-09-22 20:04:00+00",2826,293.49,303.95
"2022-09-22 20:04:02+00",2826,NULL,303.93
"2022-09-22 20:04:04+00",2826,NULL,303.935
"2022-09-22 20:04:06+00",2826,NULL,303.94
"2022-09-22 20:04:08+00",2826,NULL,303.935
"2022-09-22 20:04:10+00",2826,293.53,303.925
"2022-09-22 20:04:12+00",2826,NULL,303.925
"2022-09-22 20:04:14+00",2826,NULL,303.92
"2022-09-22 20:04:16+00",2826,NULL,303.92
"2022-09-22 20:04:18+00",2826,NULL,303.92
"2022-09-22 20:04:20+00",2826,293.54,303.92
"2022-09-22 20:04:22+00",2826,NULL,303.91
"2022-09-22 20:04:24+00",2826,NULL,303.915
"2022-09-22 20:04:26+00",2826,NULL,303.915
"2022-09-22 20:04:28+00",2826,NULL,303.925
"2022-09-22 20:04:30+00",2826,293.57,303.92
"2022-09-22 20:04:32+00",2826,NULL,303.91
"2022-09-22 20:04:34+00",2826,NULL,303.91
"2022-09-22 20:04:36+00",2826,NULL,303.91
"2022-09-22 20:04:38+00",2826,NULL,303.90999999999997
"2022-09-22 20:04:40+00",2826,293.55,303.905
"2022-09-22 20:04:42+00",2826,NULL,303.9
"2022-09-22 20:04:44+00",2826,NULL,303.905
"2022-09-22 20:04:46+00",2826,NULL,303.905
"2022-09-22 20:04:48+00",2826,NULL,303.915
"2022-09-22 20:04:50+00",2826,293.53,303.905
"2022-09-22 20:04:52+00",2826,NULL,303.90999999999997
"2022-09-22 20:04:54+00",2826,NULL,303.9
"2022-09-22 20:04:56+00",2826,NULL,303.91
"2022-09-22 20:04:58+00",2826,NULL,303.90999999999997
"2022-09-22 20:05:00+00",2826,293.51,303.895
"2022-09-22 20:05:02+00",2826,NULL,303.905
"2022-09-22 20:05:04+00",2826,NULL,303.905
"2022-09-22 20:05:06+00",2826,NULL,303.915
"2022-09-22 20:05:08+00",2826,NULL,303.905
"2022-09-22 20:05:10+00",2826,293.54,303.9
"2022-09-22 20:05:12+00",2826,NULL,303.895
"2022-09-22 20:05:14+00",2826,NULL,303.9
"2022-09-22 20:05:16+00",2826,NULL,303.905
"2022-09-22 20:05:18+00",2826,NULL,303.91
"2022-09-22 20:05:20+00",2826,293.53,303.9
"2022-09-22 20:05:22+00",2826,NULL,303.905
"2022-09-22 20:05:24+00",2826,NULL,303.92
"2022-09-22 20:05:26+00",2826,NULL,303.92
"2022-09-22 20:05:28+00",2826,NULL,303.915
"2022-09-22 20:05:30+00",2826,293.57,303.905
"2022-09-22 20:05:32+00",2826,NULL,303.89
"2022-09-22 20:05:34+00",2826,NULL,303.905
"2022-09-22 20:05:36+00",2826,NULL,303.915
"2022-09-22 20:05:38+00",2826,NULL,303.91
"2022-09-22 20:05:40+00",2826,293.53,303.905
"2022-09-22 20:05:42+00",2826,NULL,303.9
"2022-09-22 20:05:44+00",2826,NULL,303.9
"2022-09-22 20:05:46+00",2826,NULL,303.91
"2022-09-22 20:05:48+00",2826,NULL,303.915
"2022-09-22 20:05:50+00",2826,293.51,303.91
"2022-09-22 20:05:52+00",2826,NULL,303.905
"2022-09-22 20:05:54+00",2826,NULL,303.915
"2022-09-22 20:05:56+00",2826,NULL,303.92
"2022-09-22 20:05:58+00",2826,NULL,303.915
"2022-09-22 20:06:00+00",2826,293.5,303.9
"2022-09-22 20:06:02+00",2826,NULL,303.91
"2022-09-22 20:06:04+00",2826,NULL,303.90999999999997
"2022-09-22 20:06:06+00",2826,NULL,303.9
"2022-09-22 20:06:08+00",2826,NULL,303.92
"2022-09-22 20:06:10+00",2826,293.49,303.905
"2022-09-22 20:06:12+00",2826,NULL,303.905
"2022-09-22 20:06:14+00",2826,NULL,303.91
"2022-09-22 20:06:16+00",2826,NULL,303.91
"2022-09-22 20:06:18+00",2826,NULL,303.91
"2022-09-22 20:06:20+00",2826,NULL,303.9
"2022-09-22 20:06:22+00",2826,293.47,303.9
"2022-09-22 20:06:24+00",2826,NULL,303.915
"2022-09-22 20:06:26+00",2826,NULL,303.91
"2022-09-22 20:06:28+00",2826,NULL,303.92
"2022-09-22 20:06:30+00",2826,NULL,303.905
"2022-09-22 20:06:32+00",2826,293.46,303.91
"2022-09-22 20:06:34+00",2826,NULL,303.91
"2022-09-22 20:06:36+00",2826,NULL,303.905
"2022-09-22 20:06:38+00",2826,NULL,303.905
"2022-09-22 20:06:40+00",2826,NULL,303.905
"2022-09-22 20:06:42+00",2826,293.44,303.9
"2022-09-22 20:06:44+00",2826,NULL,303.915
"2022-09-22 20:06:46+00",2826,NULL,303.91
"2022-09-22 20:06:48+00",2826,NULL,303.9
"2022-09-22 20:06:50+00",2826,NULL,303.905
"2022-09-22 20:06:52+00",2826,293.46,303.9
"2022-09-22 20:06:54+00",2826,NULL,303.905
"2022-09-22 20:06:56+00",2826,NULL,303.895
"2022-09-22 20:06:58+00",2826,NULL,303.895
"2022-09-22 20:07:00+00",2826,NULL,303.895
"2022-09-22 20:07:02+00",2826,293.47,303.9
"2022-09-22 20:07:04+00",2826,NULL,303.91
"2022-09-22 20:07:06+00",2826,NULL,303.91
"2022-09-22 20:07:08+00",2826,NULL,303.905
"2022-09-22 20:07:10+00",2826,NULL,303.89
"2022-09-22 20:07:12+00",2826,293.49,303.895
"2022-09-22 20:07:14+00",2826,NULL,303.9
"2022-09-22 20:07:16+00",2826,NULL,303.905
"2022-09-22 20:07:18+00",2826,NULL,303.91
"2022-09-22 20:07:20+00",2826,NULL,303.895
"2022-09-22 20:07:22+00",2826,NULL,303.89
"2022-09-22 20:07:24+00",2826,293.51,303.9
"2022-09-22 20:07:26+00",2826,NULL,303.915
"2022-09-22 20:07:28+00",2826,NULL,303.915
"2022-09-22 20:07:30+00",2826,NULL,303.9
"2022-09-22 20:07:32+00",2826,NULL,303.915
"2022-09-22 20:07:34+00",2826,293.49,303.905
"2022-09-22 20:07:36+00",2826,NULL,303.905
"2022-09-22 20:07:38+00",2826,NULL,303.905
"2022-09-22 20:07:40+00",2826,NULL,303.91
"2022-09-22 20:07:42+00",2826,NULL,303.89
"2022-09-22 20:07:44+00",2826,293.43,303.895
"2022-09-22 20:07:46+00",2826,NULL,303.9
"2022-09-22 20:07:48+00",2826,NULL,303.9
"2022-09-22 20:07:50+00",2826,NULL,303.88
"2022-09-22 20:07:52+00",2826,NULL,303.885
"2022-09-22 20:07:54+00",2826,293.47,303.89
"2022-09-22 20:07:56+00",2826,NULL,303.89
"2022-09-22 20:07:58+00",2826,NULL,303.88
"2022-09-22 20:08:00+00",2826,NULL,303.88
"2022-09-22 20:08:02+00",2826,NULL,303.89
"2022-09-22 20:08:04+00",2826,293.46,303.89
"2022-09-22 20:08:06+00",2826,NULL,303.885
"2022-09-22 20:08:08+00",2826,NULL,303.895
"2022-09-22 20:08:10+00",2826,NULL,303.9
"2022-09-22 20:08:12+00",2826,NULL,303.9
"2022-09-22 20:08:14+00",2826,293.47,303.905
"2022-09-22 20:08:16+00",2826,NULL,303.91
"2022-09-22 20:08:18+00",2826,NULL,303.9
"2022-09-22 20:08:20+00",2826,NULL,303.9
"2022-09-22 20:08:22+00",2826,NULL,303.905
"2022-09-22 20:08:24+00",2826,293.5,303.905
"2022-09-22 20:08:26+00",2826,NULL,303.91
"2022-09-22 20:08:28+00",2826,NULL,303.91
"2022-09-22 20:08:30+00",2826,NULL,303.9
"2022-09-22 20:08:32+00",2826,NULL,303.905
"2022-09-22 20:08:34+00",2826,293.55,303.92
"2022-09-22 20:08:36+00",2826,NULL,303.92
"2022-09-22 20:08:38+00",2826,NULL,303.915
"2022-09-22 20:08:40+00",2826,NULL,303.9
"2022-09-22 20:08:42+00",2826,NULL,303.91
"2022-09-22 20:08:44+00",2826,293.51,303.905
"2022-09-22 20:08:46+00",2826,NULL,303.9
"2022-09-22 20:08:48+00",2826,NULL,303.895
"2022-09-22 20:08:50+00",2826,NULL,303.9
"2022-09-22 20:08:52+00",2826,NULL,303.905
"2022-09-22 20:08:54+00",2826,293.49,303.9
"2022-09-22 20:08:56+00",2826,NULL,303.9
"2022-09-22 20:08:58+00",2826,NULL,303.885
"2022-09-22 20:09:00+00",2826,NULL,303.88
"2022-09-22 20:09:02+00",2826,NULL,303.9
"2022-09-22 20:09:04+00",2826,293.46,303.895
"2022-09-22 20:09:06+00",2826,NULL,303.9
"2022-09-22 20:09:08+00",2826,NULL,303.895
"2022-09-22 20:09:10+00",2826,NULL,303.895
"2022-09-22 20:09:12+00",2826,NULL,303.89
"2022-09-22 20:09:14+00",2826,293.44,303.9
"2022-09-22 20:09:16+00",2826,NULL,303.895
"2022-09-22 20:09:18+00",2826,NULL,303.895
"2022-09-22 20:09:20+00",2826,NULL,303.88
"2022-09-22 20:09:22+00",2826,NULL,303.885
"2022-09-22 20:09:24+00",2826,293.49,303.89
"2022-09-22 20:09:26+00",2826,NULL,303.895
"2022-09-22 20:09:28+00",2826,NULL,303.88
"2022-09-22 20:09:30+00",2826,NULL,303.885
"2022-09-22 20:09:32+00",2826,NULL,303.87
"2022-09-22 20:09:34+00",2826,293.46,303.885
"2022-09-22 20:09:36+00",2826,NULL,303.89
"2022-09-22 20:09:38+00",2826,NULL,303.885
"2022-09-22 20:09:40+00",2826,NULL,303.88
"2022-09-22 20:09:42+00",2826,NULL,303.88
"2022-09-22 20:09:44+00",2826,293.44,303.885
"2022-09-22 20:09:46+00",2826,NULL,303.885
"2022-09-22 20:09:48+00",2826,NULL,303.88
"2022-09-22 20:09:50+00",2826,NULL,303.88
"2022-09-22 20:09:52+00",2826,NULL,303.885
"2022-09-22 20:09:54+00",2826,293.41,303.89
"2022-09-22 20:09:56+00",2826,NULL,303.89
"2022-09-22 20:09:58+00",2826,NULL,303.88
"2022-09-22 20:10:00+00",2826,NULL,303.89
"2022-09-22 20:10:02+00",2826,NULL,303.895
"2022-09-22 20:10:04+00",2826,293.47,303.895
"2022-09-22 20:10:06+00",2826,NULL,303.885
"2022-09-22 20:10:08+00",2826,NULL,303.89
"2022-09-22 20:10:10+00",2826,NULL,303.87
"2022-09-22 20:10:12+00",2826,NULL,303.88
"2022-09-22 20:10:14+00",2826,293.43,303.88
"2022-09-22 20:10:16+00",2826,NULL,303.89
"2022-09-22 20:10:18+00",2826,NULL,303.89
"2022-09-22 20:10:20+00",2826,NULL,303.895
"2022-09-22 20:10:22+00",2826,NULL,303.89
"2022-09-22 20:10:24+00",2826,293.41,303.9
"2022-09-22 20:10:26+00",2826,NULL,303.895
"2022-09-22 20:10:28+00",2826,NULL,303.9
"2022-09-22 20:10:30+00",2826,NULL,303.885
"2022-09-22 20:10:32+00",2826,NULL,303.89
"2022-09-22 20:10:34+00",2826,NULL,303.895
"2022-09-22 20:10:36+00",2826,293.43,303.89
"2022-09-22 20:10:38+00",2826,NULL,303.88
"2022-09-22 20:10:40+00",2826,NULL,303.885
"2022-09-22 20:10:42+00",2826,NULL,303.905
"2022-09-22 20:10:44+00",2826,NULL,303.91
"2022-09-22 20:10:46+00",2826,293.44,303.91
"2022-09-22 20:10:48+00",2826,NULL,303.91
"2022-09-22 20:10:50+00",2826,NULL,303.905
"2022-09-22 20:10:52+00",2826,NULL,303.905
"2022-09-22 20:10:54+00",2826,NULL,303.905
"2022-09-22 20:10:56+00",2826,293.43,303.905
"2022-09-22 20:10:58+00",2826,NULL,303.905
"2022-09-22 20:11:00+00",2826,NULL,303.9
"2022-09-22 20:11:02+00",2826,NULL,303.915
"2022-09-22 20:11:04+00",2826,NULL,303.92
"2022-09-22 20:11:06+00",2826,293.46,303.915
"2022-09-22 20:11:08+00",2826,NULL,303.91
"2022-09-22 20:11:10+00",2826,NULL,303.915
"2022-09-22 20:11:12+00",2826,NULL,303.91
"2022-09-22 20:11:14+00",2826,NULL,303.905
"2022-09-22 20:11:16+00",2826,293.51,303.92
"2022-09-22 20:11:18+00",2826,NULL,303.91
"2022-09-22 20:11:20+00",2826,NULL,303.92
"2022-09-22 20:11:22+00",2826,NULL,303.91
"2022-09-22 20:11:24+00",2826,NULL,303.905
"2022-09-22 20:11:26+00",2826,293.53,303.91
"2022-09-22 20:11:28+00",2826,NULL,303.905
"2022-09-22 20:11:30+00",2826,NULL,303.90999999999997
"2022-09-22 20:11:32+00",2826,NULL,303.905
"2022-09-22 20:11:34+00",2826,NULL,303.90999999999997
"2022-09-22 20:11:36+00",2826,293.5,303.91
"2022-09-22 20:11:38+00",2826,NULL,303.905
"2022-09-22 20:11:40+00",2826,NULL,303.905
"2022-09-22 20:11:42+00",2826,NULL,303.91
"2022-09-22 20:11:44+00",2826,NULL,303.90999999999997
"2022-09-22 20:11:46+00",2826,293.47,303.9
"2022-09-22 20:11:48+00",2826,NULL,303.91
"2022-09-22 20:11:50+00",2826,NULL,303.9
"2022-09-22 20:11:52+00",2826,NULL,303.905
"2022-09-22 20:11:54+00",2826,NULL,303.90999999999997
"2022-09-22 20:11:56+00",2826,293.51,303.9
"2022-09-22 20:11:58+00",2826,NULL,303.915
"2022-09-22 20:12:00+00",2826,NULL,303.915
"2022-09-22 20:12:02+00",2826,NULL,303.92
"2022-09-22 20:12:04+00",2826,NULL,303.925
"2022-09-22 20:12:06+00",2826,293.47,303.92
"2022-09-22 20:12:08+00",2826,NULL,303.92
"2022-09-22 20:12:10+00",2826,NULL,303.92
"2022-09-22 20:12:12+00",2826,NULL,303.915
"2022-09-22 20:12:14+00",2826,NULL,303.93
"2022-09-22 20:12:16+00",2826,293.49,303.93
"2022-09-22 20:12:18+00",2826,NULL,303.925
"2022-09-22 20:12:20+00",2826,NULL,303.915
"2022-09-22 20:12:22+00",2826,NULL,303.925
"2022-09-22 20:12:24+00",2826,NULL,303.925
"2022-09-22 20:12:26+00",2826,293.47,303.93
"2022-09-22 20:12:28+00",2826,NULL,303.93
"2022-09-22 20:12:30+00",2826,NULL,303.93
"2022-09-22 20:12:32+00",2826,NULL,303.935
"2022-09-22 20:12:34+00",2826,NULL,303.93
"2022-09-22 20:12:36+00",2826,293.54,303.93
"2022-09-22 20:12:38+00",2826,NULL,303.93
