time,Output,Temperature
2022-09-13 06:11:12+00,1775,308.78
2022-09-13 06:11:14+00,1775,308.77
2022-09-13 06:11:16+00,1775,308.77
2022-09-13 06:11:18+00,1775,308.77
2022-09-13 06:11:20+00,1775,308.77
2022-09-13 06:11:22+00,1775,308.765
2022-09-13 06:11:24+00,1775,308.77
2022-09-13 06:11:26+00,1775,308.78
2022-09-13 06:11:28+00,1775,308.765
2022-09-13 06:11:30+00,1775,308.77
2022-09-13 06:11:32+00,1775,308.775
2022-09-13 06:11:34+00,1775,308.77
2022-09-13 06:11:36+00,1775,308.77
2022-09-13 06:11:38+00,1775,308.77
2022-09-13 06:11:40+00,1775,308.77
2022-09-13 06:11:42+00,1775,308.77
2022-09-13 06:11:44+00,1775,308.77
2022-09-13 06:11:46+00,1775,308.77
2022-09-13 06:11:48+00,1775,308.775
2022-09-13 06:11:50+00,1775,308.75
2022-09-13 06:11:52+00,1775,308.775
2022-09-13 06:11:54+00,1775,308.77
2022-09-13 06:11:56+00,1775,308.765
2022-09-13 06:11:58+00,1775,308.765
2022-09-13 06:12:00+00,1775,308.77
2022-09-13 06:12:02+00,1775,308.76
2022-09-13 06:12:04+00,1775,308.765
2022-09-13 06:12:06+00,1775,308.765
2022-09-13 06:12:08+00,1775,308.77
2022-09-13 06:12:10+00,1775,308.77
2022-09-13 06:12:12+00,1775,308.76
2022-09-13 06:12:14+00,1775,308.77
2022-09-13 06:12:16+00,1775,308.765
2022-09-13 06:12:18+00,1775,308.765
2022-09-13 06:12:20+00,1775,308.755
2022-09-13 06:12:22+00,1775,308.755
2022-09-13 06:12:24+00,1775,308.755
2022-09-13 06:12:26+00,1775,308.76
2022-09-13 06:12:28+00,1775,308.765
2022-09-13 06:12:30+00,1775,308.765
2022-09-13 06:12:32+00,1775,308.765
2022-09-13 06:12:34+00,1775,308.765
2022-09-13 06:12:36+00,1775,308.765
2022-09-13 06:12:38+00,1775,308.765
2022-09-13 06:12:40+00,1775,308.76
2022-09-13 06:12:42+00,1775,308.77
2022-09-13 06:12:44+00,1775,308.76
2022-09-13 06:12:46+00,1775,308.77
2022-09-13 06:12:48+00,1775,308.77
2022-09-13 06:12:50+00,1775,308.765
2022-09-13 06:12:52+00,1775,308.76
2022-09-13 06:12:54+00,1775,308.765
2022-09-13 06:12:56+00,1775,308.765
2022-09-13 06:12:58+00,1775,308.775
2022-09-13 06:13:00+00,1775,308.765
2022-09-13 06:13:02+00,1775,308.76
2022-09-13 06:13:04+00,1775,308.77
2022-09-13 06:13:06+00,1775,308.765
2022-09-13 06:13:08+00,1775,308.765
2022-09-13 06:13:10+00,1775,308.76
2022-09-13 06:13:12+00,1775,308.765
2022-09-13 06:13:14+00,1775,308.765
2022-09-13 06:13:16+00,1775,308.775
2022-09-13 06:13:18+00,1775,308.765
2022-09-13 06:13:20+00,1775,308.775
2022-09-13 06:13:22+00,1775,308.775
2022-09-13 06:13:24+00,1775,308.76
2022-09-13 06:13:26+00,1775,308.765
2022-09-13 06:13:28+00,1775,308.775
2022-09-13 06:13:30+00,1775,308.77
2022-09-13 06:13:32+00,1775,308.765
2022-09-13 06:13:34+00,1775,308.76
2022-09-13 06:13:36+00,1775,308.76
2022-09-13 06:13:38+00,1775,308.765
2022-09-13 06:13:40+00,1775,308.765
2022-09-13 06:13:42+00,1775,308.76
2022-09-13 06:13:44+00,1775,308.77
2022-09-13 06:13:46+00,1775,308.775
2022-09-13 06:13:48+00,1775,308.765
2022-09-13 06:13:50+00,1775,308.775
2022-09-13 06:13:52+00,1775,308.765
2022-09-13 06:13:54+00,1775,308.765
2022-09-13 06:13:56+00,1775,308.765
2022-09-13 06:13:58+00,1775,308.78
2022-09-13 06:14:00+00,1775,308.77
2022-09-13 06:14:02+00,1775,308.77
2022-09-13 06:14:04+00,1775,308.77
2022-09-13 06:14:06+00,1775,308.765
2022-09-13 06:14:08+00,1775,308.775
2022-09-13 06:14:10+00,1775,308.765
2022-09-13 06:14:12+00,1775,308.77
2022-09-13 06:14:14+00,1775,308.76
2022-09-13 06:14:16+00,1775,308.765
2022-09-13 06:14:18+00,1775,308.76
2022-09-13 06:14:20+00,1775,308.77
2022-09-13 06:14:22+00,1775,308.775
2022-09-13 06:14:24+00,1775,308.77
2022-09-13 06:14:26+00,1775,308.76
2022-09-13 06:14:28+00,1775,308.77
2022-09-13 06:14:30+00,1775,308.77
2022-09-13 06:14:32+00,1775,308.77
2022-09-13 06:14:34+00,1775,308.78
2022-09-13 06:14:36+00,1775,308.77
2022-09-13 06:14:38+00,1775,308.77
2022-09-13 06:14:40+00,1775,308.76
2022-09-13 06:14:42+00,1775,308.785
2022-09-13 06:14:44+00,1775,308.765
2022-09-13 06:14:46+00,1775,308.78
2022-09-13 06:14:48+00,1775,308.78
2022-09-13 06:14:50+00,1775,308.76
2022-09-13 06:14:52+00,1775,308.775
2022-09-13 06:14:54+00,1775,308.77
2022-09-13 06:14:56+00,1775,308.77
2022-09-13 06:14:58+00,1775,308.775
2022-09-13 06:15:00+00,1775,308.78
2022-09-13 06:15:02+00,1775,308.77
2022-09-13 06:15:04+00,1775,308.77
2022-09-13 06:15:06+00,1775,308.77
2022-09-13 06:15:08+00,1775,308.775
2022-09-13 06:15:10+00,1775,308.765
2022-09-13 06:15:12+00,1775,308.775
2022-09-13 06:15:14+00,1775,308.78
2022-09-13 06:15:16+00,1775,308.77
2022-09-13 06:15:18+00,1775,308.765
2022-09-13 06:15:20+00,1775,308.77
2022-09-13 06:15:22+00,1775,308.78
2022-09-13 06:15:24+00,1775,308.775
2022-09-13 06:15:26+00,1775,308.775
2022-09-13 06:15:28+00,1775,308.785
2022-09-13 06:15:30+00,1775,308.775
2022-09-13 06:15:32+00,1775,308.775
2022-09-13 06:15:34+00,1775,308.77
2022-09-13 06:15:36+00,1775,308.775
2022-09-13 06:15:38+00,1775,308.77
2022-09-13 06:15:40+00,1775,308.775
2022-09-13 06:15:42+00,1775,308.775
2022-09-13 06:15:44+00,1775,308.775
2022-09-13 06:15:46+00,1775,308.775
2022-09-13 06:15:48+00,1775,308.775
2022-09-13 06:15:50+00,1775,308.78
2022-09-13 06:15:52+00,1775,308.78
2022-09-13 06:15:54+00,1775,308.775
2022-09-13 06:15:56+00,1775,308.78
2022-09-13 06:15:58+00,1775,308.78
2022-09-13 06:16:00+00,1775,308.77
2022-09-13 06:16:02+00,1775,308.77
2022-09-13 06:16:04+00,1775,308.78
2022-09-13 06:16:06+00,1775,308.78
2022-09-13 06:16:08+00,1775,308.77
2022-09-13 06:16:10+00,1775,308.77
2022-09-13 06:16:12+00,1775,308.775
2022-09-13 06:16:14+00,1775,308.775
2022-09-13 06:16:16+00,1775,308.77
2022-09-13 06:16:18+00,1775,308.78
2022-09-13 06:16:20+00,1775,308.78
2022-09-13 06:16:22+00,1775,308.77
2022-09-13 06:16:24+00,1775,308.78
2022-09-13 06:16:26+00,1775,308.78
2022-09-13 06:16:28+00,1775,308.78
2022-09-13 06:16:30+00,1775,308.77
2022-09-13 06:16:32+00,1775,308.775
2022-09-13 06:16:34+00,1775,308.775
2022-09-13 06:16:36+00,1775,308.775
2022-09-13 06:16:38+00,1775,308.77
2022-09-13 06:16:40+00,1775,308.78
2022-09-13 06:16:42+00,1775,308.78
2022-09-13 06:16:44+00,1775,308.775
2022-09-13 06:16:46+00,1775,308.77
2022-09-13 06:16:48+00,1775,308.77
2022-09-13 06:16:50+00,1775,308.775
2022-09-13 06:16:52+00,1775,308.775
2022-09-13 06:16:54+00,1775,308.77
2022-09-13 06:16:56+00,1775,308.77
2022-09-13 06:16:58+00,1775,308.77
2022-09-13 06:17:00+00,1775,308.775
2022-09-13 06:17:02+00,1775,308.775
2022-09-13 06:17:04+00,1775,308.775
2022-09-13 06:17:06+00,1775,308.77
2022-09-13 06:17:08+00,1775,308.77
2022-09-13 06:17:10+00,1775,308.77
2022-09-13 06:17:12+00,1775,308.775
2022-09-13 06:17:14+00,1775,308.775
2022-09-13 06:17:16+00,1775,308.775
2022-09-13 06:17:18+00,1775,308.775
2022-09-13 06:17:20+00,1775,308.78
2022-09-13 06:17:22+00,1775,308.785
2022-09-13 06:17:24+00,1775,308.775
2022-09-13 06:17:26+00,1775,308.77
2022-09-13 06:17:28+00,1775,308.78
2022-09-13 06:17:30+00,1775,308.775
2022-09-13 06:17:32+00,1775,308.785
2022-09-13 06:17:34+00,1775,308.775
2022-09-13 06:17:36+00,1775,308.79
2022-09-13 06:17:38+00,1775,308.775
2022-09-13 06:17:40+00,1775,308.775
2022-09-13 06:17:42+00,1775,308.77
2022-09-13 06:17:44+00,1775,308.78
2022-09-13 06:17:46+00,1775,308.78
2022-09-13 06:17:48+00,1775,308.765
2022-09-13 06:17:50+00,1775,308.77
2022-09-13 06:17:52+00,1775,308.78
2022-09-13 06:17:54+00,1775,308.77
2022-09-13 06:17:56+00,1775,308.775
2022-09-13 06:17:58+00,1775,308.775
2022-09-13 06:18:00+00,1775,308.78
2022-09-13 06:18:02+00,1775,308.77
2022-09-13 06:18:04+00,1775,308.77
2022-09-13 06:18:06+00,1775,308.775
2022-09-13 06:18:08+00,1775,308.775
2022-09-13 06:18:10+00,1775,308.775
2022-09-13 06:18:12+00,1775,308.77
2022-09-13 06:18:14+00,1775,308.77
2022-09-13 06:18:16+00,1775,308.775
2022-09-13 06:18:18+00,1775,308.775
2022-09-13 06:18:20+00,1775,308.78
2022-09-13 06:18:22+00,1775,308.77
2022-09-13 06:18:24+00,1775,308.77
2022-09-13 06:18:26+00,1775,308.77
2022-09-13 06:18:28+00,1775,308.78
2022-09-13 06:18:30+00,1775,308.77
2022-09-13 06:18:32+00,1775,308.775
2022-09-13 06:18:34+00,1775,308.775
2022-09-13 06:18:36+00,1775,308.77
2022-09-13 06:18:38+00,1775,308.775
2022-09-13 06:18:40+00,1775,308.78
2022-09-13 06:18:42+00,1775,308.78
2022-09-13 06:18:44+00,1775,308.78
2022-09-13 06:18:46+00,1775,308.77
2022-09-13 06:18:48+00,1775,308.775
2022-09-13 06:18:50+00,1775,308.78
2022-09-13 06:18:52+00,1775,308.785
2022-09-13 06:18:54+00,1775,308.775
2022-09-13 06:18:56+00,1775,308.78
2022-09-13 06:18:58+00,1775,308.78
2022-09-13 06:19:00+00,1775,308.77
2022-09-13 06:19:02+00,1775,308.77
2022-09-13 06:19:04+00,1775,308.78
2022-09-13 06:19:06+00,1775,308.775
2022-09-13 06:19:08+00,1775,308.78
2022-09-13 06:19:10+00,1775,308.775
2022-09-13 06:19:12+00,1775,308.78
2022-09-13 06:19:14+00,1775,308.775
2022-09-13 06:19:16+00,1775,308.76
2022-09-13 06:19:18+00,1775,308.78
2022-09-13 06:19:20+00,1775,308.775
2022-09-13 06:19:22+00,1775,308.78
2022-09-13 06:19:24+00,1775,308.775
2022-09-13 06:19:26+00,1775,308.785
2022-09-13 06:19:28+00,1775,308.78
2022-09-13 06:19:30+00,1775,308.77
2022-09-13 06:19:32+00,1775,308.775
2022-09-13 06:19:34+00,1775,308.775
2022-09-13 06:19:36+00,1775,308.77
2022-09-13 06:19:38+00,1775,308.785
2022-09-13 06:19:40+00,1775,308.775
2022-09-13 06:19:42+00,1775,308.785
2022-09-13 06:19:44+00,1775,308.775
2022-09-13 06:19:46+00,1775,308.775
2022-09-13 06:19:48+00,1775,308.785
2022-09-13 06:19:50+00,1775,308.775
2022-09-13 06:19:52+00,1775,308.785
2022-09-13 06:19:54+00,1775,308.78
2022-09-13 06:19:56+00,1775,308.785
2022-09-13 06:19:58+00,1775,308.78
2022-09-13 06:20:00+00,1775,308.785
2022-09-13 06:20:02+00,1775,308.775
2022-09-13 06:20:04+00,1775,308.775
2022-09-13 06:20:06+00,1775,308.775
2022-09-13 06:20:08+00,1775,308.78
2022-09-13 06:20:10+00,1775,308.78
2022-09-13 06:20:12+00,1775,308.775
2022-09-13 06:20:14+00,1775,308.78
2022-09-13 06:20:16+00,1775,308.775
2022-09-13 06:20:18+00,1775,308.785
2022-09-13 06:20:20+00,1775,308.78
2022-09-13 06:20:22+00,1775,308.775
2022-09-13 06:20:24+00,1775,308.78
2022-09-13 06:20:26+00,1775,308.785
2022-09-13 06:20:28+00,1775,308.77
2022-09-13 06:20:30+00,1775,308.785
2022-09-13 06:20:32+00,1775,308.78
2022-09-13 06:20:34+00,1775,308.775
2022-09-13 06:20:36+00,1775,308.78
2022-09-13 06:20:38+00,1775,308.78
2022-09-13 06:20:40+00,1775,308.78
2022-09-13 06:20:42+00,1775,308.78
2022-09-13 06:20:44+00,1775,308.775
2022-09-13 06:20:46+00,1775,308.77
2022-09-13 06:20:48+00,1775,308.775
2022-09-13 06:20:50+00,1775,308.77
2022-09-13 06:20:52+00,1775,308.775
2022-09-13 06:20:54+00,1775,308.78
2022-09-13 06:20:56+00,1775,308.77
2022-09-13 06:20:58+00,1775,308.775
2022-09-13 06:21:00+00,1775,308.775
2022-09-13 06:21:02+00,1775,308.77
2022-09-13 06:21:04+00,1775,308.77
2022-09-13 06:21:06+00,1775,308.77
2022-09-13 06:21:08+00,1775,308.78
2022-09-13 06:21:10+00,1775,308.775
2022-09-13 06:21:12+00,1775,308.775
2022-09-13 06:21:14+00,1775,308.77
2022-09-13 06:21:16+00,1775,308.765
2022-09-13 06:21:18+00,1775,308.775
2022-09-13 06:21:20+00,1775,308.77
2022-09-13 06:21:22+00,1775,308.78
2022-09-13 06:21:24+00,1775,308.77
2022-09-13 06:21:26+00,1775,308.77
2022-09-13 06:21:28+00,1775,308.78
2022-09-13 06:21:30+00,1775,308.78
2022-09-13 06:21:32+00,1775,308.765
2022-09-13 06:21:34+00,1775,308.775
2022-09-13 06:21:36+00,1775,308.775
2022-09-13 06:21:38+00,1775,308.77
2022-09-13 06:21:40+00,1775,308.77
2022-09-13 06:21:42+00,1775,308.78
2022-09-13 06:21:44+00,1775,308.775
2022-09-13 06:21:46+00,1775,308.77
2022-09-13 06:21:48+00,1775,308.775
2022-09-13 06:21:50+00,1775,308.765
2022-09-13 06:21:52+00,1775,308.76
2022-09-13 06:21:54+00,1775,308.775
2022-09-13 06:21:56+00,1775,308.77
2022-09-13 06:21:58+00,1775,308.77
2022-09-13 06:22:00+00,1775,308.77
2022-09-13 06:22:02+00,1775,308.77
2022-09-13 06:22:04+00,1775,308.77
2022-09-13 06:22:06+00,1775,308.77
2022-09-13 06:22:08+00,1775,308.76
2022-09-13 06:22:10+00,1775,308.775
2022-09-13 06:22:12+00,1775,308.77
2022-09-13 06:22:14+00,1775,308.765
2022-09-13 06:22:16+00,1775,308.77
2022-09-13 06:22:18+00,1775,308.765
2022-09-13 06:22:20+00,1775,308.76
2022-09-13 06:22:22+00,1775,308.775
2022-09-13 06:22:24+00,1775,308.78
2022-09-13 06:22:26+00,1775,308.775
2022-09-13 06:22:28+00,1775,308.775
2022-09-13 06:22:30+00,1775,308.765
2022-09-13 06:22:32+00,1775,308.77
2022-09-13 06:22:34+00,1775,308.775
2022-09-13 06:22:36+00,1775,308.77
2022-09-13 06:22:38+00,1775,308.765
2022-09-13 06:22:40+00,1775,308.765
2022-09-13 06:22:42+00,1775,308.77
2022-09-13 06:22:44+00,1775,308.765
2022-09-13 06:22:46+00,1775,308.77
2022-09-13 06:22:48+00,1775,308.765
2022-09-13 06:22:50+00,1775,308.765
2022-09-13 06:22:52+00,1775,308.78
2022-09-13 06:22:54+00,1775,308.765
2022-09-13 06:22:56+00,1775,308.765
2022-09-13 06:22:58+00,1775,308.77
2022-09-13 06:23:00+00,1775,308.77
2022-09-13 06:23:02+00,1775,308.765
2022-09-13 06:23:04+00,1775,308.76
2022-09-13 06:23:06+00,1775,308.77
2022-09-13 06:23:08+00,1775,308.775
2022-09-13 06:23:10+00,1775,308.77
2022-09-13 06:23:12+00,1775,308.765
2022-09-13 06:23:14+00,1775,308.775
2022-09-13 06:23:16+00,1775,308.765
2022-09-13 06:23:18+00,1775,308.77
2022-09-13 06:23:20+00,1775,308.765
2022-09-13 06:23:22+00,1775,308.765
2022-09-13 06:23:24+00,1775,308.765
2022-09-13 06:23:26+00,1775,308.76
2022-09-13 06:23:28+00,1775,308.765
2022-09-13 06:23:30+00,1775,308.765
2022-09-13 06:23:32+00,1775,308.775
2022-09-13 06:23:34+00,1775,308.775
2022-09-13 06:23:36+00,1775,308.77
2022-09-13 06:23:38+00,1775,308.77
2022-09-13 06:23:40+00,1775,308.765
2022-09-13 06:23:42+00,1775,308.77
2022-09-13 06:23:44+00,1775,308.755
2022-09-13 06:23:46+00,1775,308.765
2022-09-13 06:23:48+00,1775,308.77
2022-09-13 06:23:50+00,1775,308.77
2022-09-13 06:23:52+00,1775,308.765
2022-09-13 06:23:54+00,1775,308.755
2022-09-13 06:23:56+00,1775,308.77
2022-09-13 06:23:58+00,1775,308.76
2022-09-13 06:24:00+00,1775,308.76
2022-09-13 06:24:02+00,1775,308.76
2022-09-13 06:24:04+00,1775,308.765
2022-09-13 06:24:06+00,1775,308.76
2022-09-13 06:24:08+00,1775,308.765
2022-09-13 06:24:10+00,1775,308.755
2022-09-13 06:24:12+00,1775,308.76
2022-09-13 06:24:14+00,1775,308.77
2022-09-13 06:24:16+00,1775,308.76
2022-09-13 06:24:18+00,1775,308.765
2022-09-13 06:24:20+00,1775,308.76
2022-09-13 06:24:22+00,1775,308.76
2022-09-13 06:24:24+00,1775,308.765
2022-09-13 06:24:26+00,1775,308.765
2022-09-13 06:24:28+00,1775,308.77
2022-09-13 06:24:30+00,1775,308.76
2022-09-13 06:24:32+00,1775,308.76
2022-09-13 06:24:34+00,1775,308.77
2022-09-13 06:24:36+00,1775,308.765
2022-09-13 06:24:38+00,1775,308.765
2022-09-13 06:24:40+00,1775,308.76
2022-09-13 06:24:42+00,1775,308.76
2022-09-13 06:24:44+00,1775,308.76
2022-09-13 06:24:46+00,1775,308.76
2022-09-13 06:24:48+00,1775,308.76
2022-09-13 06:24:50+00,1775,308.76
2022-09-13 06:24:52+00,1775,308.75
2022-09-13 06:24:54+00,1775,308.76
2022-09-13 06:24:56+00,1775,308.77
2022-09-13 06:24:58+00,1775,308.75
2022-09-13 06:25:00+00,1775,308.76
2022-09-13 06:25:02+00,1775,308.755
2022-09-13 06:25:04+00,1775,308.76
2022-09-13 06:25:06+00,1775,308.74
2022-09-13 06:25:08+00,1775,308.75
2022-09-13 06:25:10+00,1775,308.76
2022-09-13 06:25:12+00,1775,308.765
2022-09-13 06:25:14+00,1775,308.755
2022-09-13 06:25:16+00,1775,308.755
2022-09-13 06:25:18+00,1775,308.755
2022-09-13 06:25:20+00,1775,308.75
2022-09-13 06:25:22+00,1775,308.75
2022-09-13 06:25:24+00,1775,308.75
2022-09-13 06:25:26+00,1775,308.755
2022-09-13 06:25:28+00,1775,308.76
2022-09-13 06:25:30+00,1775,308.755
2022-09-13 06:25:32+00,1775,308.755
2022-09-13 06:25:34+00,1775,308.75
2022-09-13 06:25:36+00,1775,308.765
2022-09-13 06:25:38+00,1775,308.755
2022-09-13 06:25:40+00,1775,308.76
2022-09-13 06:25:42+00,1775,308.755
2022-09-13 06:25:44+00,1775,308.755
2022-09-13 06:25:46+00,1775,308.76
2022-09-13 06:25:48+00,1775,308.765
2022-09-13 06:25:50+00,1775,308.75
2022-09-13 06:25:52+00,1775,308.755
2022-09-13 06:25:54+00,1775,308.755
2022-09-13 06:25:56+00,1775,308.74
2022-09-13 06:25:58+00,1775,308.75
2022-09-13 06:26:00+00,1775,308.74
2022-09-13 06:26:02+00,1775,308.75
2022-09-13 06:26:04+00,1775,308.76
2022-09-13 06:26:06+00,1775,308.77
2022-09-13 06:26:08+00,1775,308.75
2022-09-13 06:26:10+00,1775,308.755
2022-09-13 06:26:12+00,1775,308.76
2022-09-13 06:26:14+00,1775,308.74
2022-09-13 06:26:16+00,1775,308.74
2022-09-13 06:26:18+00,1775,308.755
2022-09-13 06:26:20+00,1775,308.75
2022-09-13 06:26:22+00,1775,308.76
2022-09-13 06:26:24+00,1775,308.76
2022-09-13 06:26:26+00,1775,308.765
2022-09-13 06:26:28+00,1775,308.75
2022-09-13 06:26:30+00,1775,308.755
2022-09-13 06:26:32+00,1775,308.75
2022-09-13 06:26:34+00,1775,308.755
2022-09-13 06:26:36+00,1775,308.745
2022-09-13 06:26:38+00,1775,308.755
2022-09-13 06:26:40+00,1775,308.755
2022-09-13 06:26:42+00,1775,308.76
2022-09-13 06:26:44+00,1775,308.75
2022-09-13 06:26:46+00,1775,308.745
2022-09-13 06:26:48+00,1775,308.755
2022-09-13 06:26:50+00,1775,308.75
2022-09-13 06:26:52+00,1775,308.75
2022-09-13 06:26:54+00,1775,308.745
2022-09-13 06:26:56+00,1775,308.755
2022-09-13 06:26:58+00,1775,308.755
2022-09-13 06:27:00+00,1775,308.755
2022-09-13 06:27:02+00,1775,308.75
2022-09-13 06:27:04+00,1775,308.75
2022-09-13 06:27:06+00,1775,308.755
2022-09-13 06:27:08+00,1775,308.745
2022-09-13 06:27:10+00,1775,308.75
2022-09-13 06:27:12+00,1775,308.74
2022-09-13 06:27:14+00,1775,308.75
2022-09-13 06:27:16+00,1775,308.745
2022-09-13 06:27:18+00,1775,308.755
2022-09-13 06:27:20+00,1775,308.76
2022-09-13 06:27:22+00,1775,308.75
2022-09-13 06:27:24+00,1775,308.75
2022-09-13 06:27:26+00,1775,308.755
2022-09-13 06:27:28+00,1775,308.76
2022-09-13 06:27:30+00,1775,308.76
2022-09-13 06:27:32+00,1775,308.75
2022-09-13 06:27:34+00,1775,308.755
2022-09-13 06:27:36+00,1775,308.755
2022-09-13 06:27:38+00,1775,308.76
2022-09-13 06:27:40+00,1775,308.745
2022-09-13 06:27:42+00,1775,308.74
2022-09-13 06:27:44+00,1775,308.75
2022-09-13 06:27:46+00,1775,308.755
2022-09-13 06:27:48+00,1775,308.75
2022-09-13 06:27:50+00,1775,308.74
2022-09-13 06:27:52+00,1775,308.755
2022-09-13 06:27:54+00,1775,308.735
2022-09-13 06:27:56+00,1775,308.76
2022-09-13 06:27:58+00,1775,308.75
2022-09-13 06:28:00+00,1775,308.755
2022-09-13 06:28:02+00,1775,308.75
2022-09-13 06:28:04+00,1775,308.75
2022-09-13 06:28:06+00,1775,308.75
2022-09-13 06:28:08+00,1775,308.75
2022-09-13 06:28:10+00,1775,308.75
2022-09-13 06:28:12+00,1775,308.73
2022-09-13 06:28:14+00,1775,308.73
2022-09-13 06:28:16+00,1775,308.73
2022-09-13 06:28:18+00,1775,308.74
2022-09-13 06:28:20+00,1775,308.755
2022-09-13 06:28:22+00,1775,308.755
2022-09-13 06:28:24+00,1775,308.74
2022-09-13 06:28:26+00,1775,308.75
2022-09-13 06:28:28+00,1775,308.755
2022-09-13 06:28:30+00,1775,308.735
2022-09-13 06:28:32+00,1775,308.74
2022-09-13 06:28:34+00,1775,308.75
2022-09-13 06:28:36+00,1775,308.75
2022-09-13 06:28:38+00,1775,308.74
2022-09-13 06:28:40+00,1775,308.75
2022-09-13 06:28:42+00,1775,308.74
2022-09-13 06:28:44+00,1775,308.75
2022-09-13 06:28:46+00,1775,308.74
2022-09-13 06:28:48+00,1775,308.75
2022-09-13 06:28:50+00,1775,308.74
2022-09-13 06:28:52+00,1775,308.76
2022-09-13 06:28:54+00,1775,308.75
2022-09-13 06:28:56+00,1775,308.75
2022-09-13 06:28:58+00,1775,308.74
2022-09-13 06:29:00+00,1775,308.74
2022-09-13 06:29:02+00,1775,308.74
2022-09-13 06:29:04+00,1775,308.75
2022-09-13 06:29:06+00,1775,308.74
2022-09-13 06:29:08+00,1775,308.74
2022-09-13 06:29:10+00,1775,308.75
2022-09-13 06:29:12+00,1775,308.74
2022-09-13 06:29:14+00,1775,308.75
2022-09-13 06:29:16+00,1775,308.75
2022-09-13 06:29:18+00,1775,308.74
2022-09-13 06:29:20+00,1775,308.73
2022-09-13 06:29:22+00,1775,308.74
2022-09-13 06:29:24+00,1775,308.75
2022-09-13 06:29:26+00,1775,308.74
2022-09-13 06:29:28+00,1775,308.73
2022-09-13 06:29:30+00,1775,308.74
2022-09-13 06:29:32+00,1775,308.73
2022-09-13 06:29:34+00,1775,308.73
2022-09-13 06:29:36+00,1775,308.735
2022-09-13 06:29:38+00,1775,308.73
2022-09-13 06:29:40+00,1775,308.73
2022-09-13 06:29:42+00,1775,308.73
2022-09-13 06:29:44+00,1775,308.725
2022-09-13 06:29:46+00,1775,308.75
2022-09-13 06:29:48+00,1775,308.73
2022-09-13 06:29:50+00,1775,308.73
2022-09-13 06:29:52+00,1775,308.74
2022-09-13 06:29:54+00,1775,308.73
2022-09-13 06:29:56+00,1775,308.74
2022-09-13 06:29:58+00,1775,308.725
2022-09-13 06:30:00+00,1775,308.73
2022-09-13 06:30:02+00,1775,308.725
2022-09-13 06:30:04+00,1775,308.74
2022-09-13 06:30:06+00,1775,308.72
2022-09-13 06:30:08+00,1775,308.73
2022-09-13 06:30:10+00,1775,308.74
2022-09-13 06:30:12+00,1775,308.74
2022-09-13 06:30:14+00,1775,308.73
2022-09-13 06:30:16+00,1775,308.73
2022-09-13 06:30:18+00,1775,308.725
2022-09-13 06:30:20+00,1775,308.74
2022-09-13 06:30:22+00,1775,308.73
2022-09-13 06:30:24+00,1775,308.72
2022-09-13 06:30:26+00,1775,308.735
2022-09-13 06:30:28+00,1775,308.73
2022-09-13 06:30:30+00,1775,308.72
2022-09-13 06:30:32+00,1775,308.725
2022-09-13 06:30:34+00,1775,308.725
2022-09-13 06:30:36+00,1775,308.725
2022-09-13 06:30:38+00,1775,308.72
2022-09-13 06:30:40+00,1775,308.725
2022-09-13 06:30:42+00,1775,308.73
2022-09-13 06:30:44+00,1775,308.73
2022-09-13 06:30:46+00,1775,308.73
2022-09-13 06:30:48+00,1775,308.725
2022-09-13 06:30:50+00,1775,308.725
2022-09-13 06:30:52+00,1775,308.725
2022-09-13 06:30:54+00,1775,308.735
2022-09-13 06:30:56+00,1775,308.725
2022-09-13 06:30:58+00,1775,308.72
2022-09-13 06:31:00+00,1775,308.735
2022-09-13 06:31:02+00,1775,308.72
2022-09-13 06:31:04+00,1775,308.74
2022-09-13 06:31:06+00,1775,308.73
2022-09-13 06:31:08+00,1775,308.725
2022-09-13 06:31:10+00,1775,308.715
2022-09-13 06:31:12+00,1775,308.725
2022-09-13 06:31:14+00,1775,308.74
2022-09-13 06:31:16+00,1775,308.74
2022-09-13 06:31:18+00,1775,308.725
2022-09-13 06:31:20+00,1775,308.73
2022-09-13 06:31:22+00,1775,308.73
2022-09-13 06:31:24+00,1775,308.73
2022-09-13 06:31:26+00,1775,308.735
2022-09-13 06:31:28+00,1775,308.725
2022-09-13 06:31:30+00,1775,308.74
2022-09-13 06:31:32+00,1775,308.73
2022-09-13 06:31:34+00,1775,308.73
2022-09-13 06:31:36+00,1775,308.73
2022-09-13 06:31:38+00,1775,308.725
2022-09-13 06:31:40+00,1775,308.72
2022-09-13 06:31:42+00,1775,308.73
2022-09-13 06:31:44+00,1775,308.72
2022-09-13 06:31:46+00,1775,308.73
2022-09-13 06:31:48+00,1775,308.73
2022-09-13 06:31:50+00,1775,308.72
2022-09-13 06:31:52+00,1775,308.735
2022-09-13 06:31:54+00,1775,308.72
2022-09-13 06:31:56+00,1775,308.725
2022-09-13 06:31:58+00,1775,308.73
2022-09-13 06:32:00+00,1775,308.74
2022-09-13 06:32:02+00,1775,308.73
2022-09-13 06:32:04+00,1775,308.725
2022-09-13 06:32:06+00,1775,308.73
2022-09-13 06:32:08+00,1775,308.715
2022-09-13 06:32:10+00,1775,308.725
2022-09-13 06:32:12+00,1775,308.725
2022-09-13 06:32:14+00,1775,308.73
2022-09-13 06:32:16+00,1775,308.73
2022-09-13 06:32:18+00,1775,308.725
2022-09-13 06:32:20+00,1775,308.74
