"time","output","temperature room","temperature labnode"
"2022-09-22 04:12:04+00",431,NULL,308.68
"2022-09-22 04:12:06+00",431,NULL,308.67
"2022-09-22 04:12:08+00",431,NULL,308.68
"2022-09-22 04:12:10+00",431,NULL,308.68
"2022-09-22 04:12:12+00",431,NULL,308.675
"2022-09-22 04:12:14+00",431,NULL,308.675
"2022-09-22 04:12:16+00",431,NULL,308.685
"2022-09-22 04:12:18+00",431,NULL,308.675
"2022-09-22 04:12:20+00",431,NULL,308.68
"2022-09-22 04:12:22+00",431,NULL,308.68
"2022-09-22 04:12:24+00",431,NULL,308.67
"2022-09-22 04:12:26+00",431,NULL,308.68
"2022-09-22 04:12:28+00",431,NULL,308.685
"2022-09-22 04:12:30+00",431,NULL,308.685
"2022-09-22 04:12:32+00",431,NULL,308.68
"2022-09-22 04:12:34+00",431,NULL,308.69
"2022-09-22 04:12:36+00",431,NULL,308.69
"2022-09-22 04:12:38+00",431,NULL,308.685
"2022-09-22 04:12:40+00",431,NULL,308.695
"2022-09-22 04:12:42+00",431,295.42999999999995,308.69
"2022-09-22 04:12:44+00",431,NULL,308.685
"2022-09-22 04:12:46+00",431,295.46,308.675
"2022-09-22 04:12:48+00",431,295.4,308.675
"2022-09-22 04:12:50+00",431,NULL,308.69
"2022-09-22 04:12:52+00",431,NULL,308.685
"2022-09-22 04:12:54+00",431,NULL,308.675
"2022-09-22 04:12:56+00",431,NULL,308.68
"2022-09-22 04:12:58+00",431,NULL,308.68
"2022-09-22 04:13:00+00",431,NULL,308.68
"2022-09-22 04:13:02+00",431,NULL,308.68
"2022-09-22 04:13:04+00",431,NULL,308.685
"2022-09-22 04:13:06+00",431,NULL,308.685
"2022-09-22 04:13:08+00",431,NULL,308.68
"2022-09-22 04:13:10+00",431,NULL,308.67
"2022-09-22 04:13:12+00",431,NULL,308.69
"2022-09-22 04:13:14+00",431,NULL,308.685
"2022-09-22 04:13:16+00",431,NULL,308.69
"2022-09-22 04:13:18+00",431,NULL,308.69
"2022-09-22 04:13:20+00",431,NULL,308.68
"2022-09-22 04:13:22+00",431,NULL,308.69
"2022-09-22 04:13:24+00",431,NULL,308.685
"2022-09-22 04:13:26+00",431,NULL,308.68
"2022-09-22 04:13:28+00",431,295.46,308.685
"2022-09-22 04:13:30+00",431,295.4,308.69
"2022-09-22 04:13:32+00",431,295.42999999999995,308.685
"2022-09-22 04:13:34+00",431,NULL,308.685
"2022-09-22 04:13:36+00",431,295.42999999999995,308.685
"2022-09-22 04:13:38+00",431,295.46,308.69
"2022-09-22 04:13:40+00",431,295.4,308.69
"2022-09-22 04:13:42+00",431,295.42999999999995,308.685
"2022-09-22 04:13:44+00",431,295.42999999999995,308.68
"2022-09-22 04:13:46+00",431,NULL,308.69
"2022-09-22 04:13:48+00",431,295.42999999999995,308.68
"2022-09-22 04:13:50+00",431,295.42999999999995,308.685
"2022-09-22 04:13:52+00",431,NULL,308.69
"2022-09-22 04:13:54+00",431,295.46,308.685
"2022-09-22 04:13:56+00",431,295.4,308.69
"2022-09-22 04:13:58+00",431,295.42999999999995,308.69
"2022-09-22 04:14:00+00",431,NULL,308.69
"2022-09-22 04:14:02+00",431,295.42999999999995,308.7
"2022-09-22 04:14:04+00",431,295.42999999999995,308.695
"2022-09-22 04:14:06+00",431,295.46,308.695
"2022-09-22 04:14:08+00",431,295.42999999999995,308.69
"2022-09-22 04:14:10+00",431,295.4,308.695
"2022-09-22 04:14:12+00",431,295.42999999999995,308.69
"2022-09-22 04:14:14+00",431,295.42999999999995,308.7
"2022-09-22 04:14:16+00",431,295.42999999999995,308.7
"2022-09-22 04:14:18+00",431,NULL,308.695
"2022-09-22 04:14:20+00",431,295.42999999999995,308.7
"2022-09-22 04:14:22+00",431,NULL,308.705
"2022-09-22 04:14:24+00",431,NULL,308.705
"2022-09-22 04:14:26+00",431,295.46,308.695
"2022-09-22 04:14:28+00",431,295.4,308.705
"2022-09-22 04:14:30+00",431,NULL,308.7
"2022-09-22 04:14:32+00",431,NULL,308.7
"2022-09-22 04:14:34+00",431,295.42999999999995,308.71
"2022-09-22 04:14:36+00",431,NULL,308.7
"2022-09-22 04:14:38+00",431,NULL,308.695
"2022-09-22 04:14:40+00",431,NULL,308.7
"2022-09-22 04:14:42+00",431,NULL,308.705
"2022-09-22 04:14:44+00",431,NULL,308.71500000000003
"2022-09-22 04:14:46+00",431,NULL,308.705
"2022-09-22 04:14:48+00",431,NULL,308.71
"2022-09-22 04:14:50+00",431,NULL,308.71
"2022-09-22 04:14:52+00",431,NULL,308.71
"2022-09-22 04:14:54+00",431,NULL,308.71
"2022-09-22 04:14:56+00",431,NULL,308.705
"2022-09-22 04:14:58+00",431,NULL,308.705
"2022-09-22 04:15:00+00",431,NULL,308.705
"2022-09-22 04:15:02+00",431,NULL,308.705
"2022-09-22 04:15:04+00",431,NULL,308.71500000000003
"2022-09-22 04:15:06+00",431,NULL,308.71
"2022-09-22 04:15:08+00",431,NULL,308.71500000000003
"2022-09-22 04:15:10+00",431,NULL,308.71
"2022-09-22 04:15:12+00",431,NULL,308.71
"2022-09-22 04:15:14+00",431,NULL,308.71
"2022-09-22 04:15:16+00",431,NULL,308.71500000000003
"2022-09-22 04:15:18+00",431,NULL,308.71
"2022-09-22 04:15:20+00",431,NULL,308.71
"2022-09-22 04:15:22+00",431,NULL,308.72
"2022-09-22 04:15:24+00",431,NULL,308.71500000000003
"2022-09-22 04:15:26+00",431,NULL,308.71500000000003
"2022-09-22 04:15:28+00",431,NULL,308.71500000000003
"2022-09-22 04:15:30+00",431,NULL,308.72
"2022-09-22 04:15:32+00",431,NULL,308.71
"2022-09-22 04:15:34+00",431,NULL,308.72
"2022-09-22 04:15:36+00",431,NULL,308.705
"2022-09-22 04:15:38+00",431,NULL,308.71500000000003
"2022-09-22 04:15:40+00",431,NULL,308.71
"2022-09-22 04:15:42+00",431,NULL,308.725
"2022-09-22 04:15:44+00",431,NULL,308.71500000000003
"2022-09-22 04:15:46+00",431,NULL,308.71
"2022-09-22 04:15:48+00",431,NULL,308.7
"2022-09-22 04:15:50+00",431,NULL,308.71500000000003
"2022-09-22 04:15:52+00",431,NULL,308.705
"2022-09-22 04:15:54+00",431,NULL,308.71000000000004
"2022-09-22 04:15:56+00",431,NULL,308.705
"2022-09-22 04:15:58+00",431,NULL,308.71000000000004
"2022-09-22 04:16:00+00",431,NULL,308.71
"2022-09-22 04:16:02+00",431,NULL,308.71
"2022-09-22 04:16:04+00",431,NULL,308.71500000000003
"2022-09-22 04:16:06+00",431,NULL,308.72
"2022-09-22 04:16:08+00",431,295.46,308.705
"2022-09-22 04:16:10+00",431,295.4,308.725
"2022-09-22 04:16:12+00",431,NULL,308.71500000000003
"2022-09-22 04:16:14+00",431,NULL,308.72
"2022-09-22 04:16:16+00",431,NULL,308.71500000000003
"2022-09-22 04:16:18+00",431,NULL,308.71
"2022-09-22 04:16:20+00",431,NULL,308.7
"2022-09-22 04:16:22+00",431,NULL,308.705
"2022-09-22 04:16:24+00",431,NULL,308.71000000000004
"2022-09-22 04:16:26+00",431,NULL,308.72
"2022-09-22 04:16:28+00",431,NULL,308.71500000000003
"2022-09-22 04:16:30+00",431,NULL,308.695
"2022-09-22 04:16:32+00",431,NULL,308.695
"2022-09-22 04:16:34+00",431,NULL,308.705
"2022-09-22 04:16:36+00",431,NULL,308.71
"2022-09-22 04:16:38+00",431,NULL,308.695
"2022-09-22 04:16:40+00",431,NULL,308.705
"2022-09-22 04:16:42+00",431,NULL,308.7
"2022-09-22 04:16:44+00",431,NULL,308.7
"2022-09-22 04:16:46+00",431,NULL,308.695
"2022-09-22 04:16:48+00",431,NULL,308.7
"2022-09-22 04:16:50+00",431,NULL,308.7
"2022-09-22 04:16:52+00",431,NULL,308.7
"2022-09-22 04:16:54+00",431,295.46,308.695
"2022-09-22 04:16:56+00",431,295.4,308.705
"2022-09-22 04:16:58+00",431,NULL,308.7
"2022-09-22 04:17:00+00",431,NULL,308.695
"2022-09-22 04:17:02+00",431,295.42999999999995,308.7
"2022-09-22 04:17:04+00",431,NULL,308.7
"2022-09-22 04:17:06+00",431,NULL,308.705
"2022-09-22 04:17:08+00",431,295.46,308.705
"2022-09-22 04:17:10+00",431,295.4,308.7
"2022-09-22 04:17:12+00",431,NULL,308.71000000000004
"2022-09-22 04:17:14+00",431,NULL,308.705
"2022-09-22 04:17:16+00",431,NULL,308.705
"2022-09-22 04:17:18+00",431,NULL,308.7
"2022-09-22 04:17:20+00",431,295.42999999999995,308.705
"2022-09-22 04:17:22+00",431,295.46,308.71
"2022-09-22 04:17:24+00",431,295.42999999999995,308.7
"2022-09-22 04:17:26+00",431,295.4,308.705
"2022-09-22 04:17:28+00",431,295.46,308.71
"2022-09-22 04:17:30+00",431,295.4,308.705
"2022-09-22 04:17:32+00",431,295.42999999999995,308.7
"2022-09-22 04:17:34+00",431,295.42999999999995,308.7
"2022-09-22 04:17:36+00",431,NULL,308.685
"2022-09-22 04:17:38+00",431,295.46,308.7
"2022-09-22 04:17:40+00",431,295.4,308.69
"2022-09-22 04:17:42+00",431,NULL,308.705
"2022-09-22 04:17:44+00",431,NULL,308.7
"2022-09-22 04:17:46+00",431,NULL,308.705
"2022-09-22 04:17:48+00",431,NULL,308.7
"2022-09-22 04:17:50+00",431,NULL,308.705
"2022-09-22 04:17:52+00",431,NULL,308.7
"2022-09-22 04:17:54+00",431,NULL,308.7
"2022-09-22 04:17:56+00",431,NULL,308.705
"2022-09-22 04:17:58+00",431,NULL,308.7
"2022-09-22 04:18:00+00",431,NULL,308.705
"2022-09-22 04:18:02+00",431,NULL,308.7
"2022-09-22 04:18:04+00",431,NULL,308.7
"2022-09-22 04:18:06+00",431,NULL,308.705
"2022-09-22 04:18:08+00",431,NULL,308.7
"2022-09-22 04:18:10+00",431,NULL,308.71000000000004
"2022-09-22 04:18:12+00",431,NULL,308.71500000000003
"2022-09-22 04:18:14+00",431,NULL,308.71
"2022-09-22 04:18:16+00",431,NULL,308.7
"2022-09-22 04:18:18+00",431,NULL,308.7
"2022-09-22 04:18:20+00",431,NULL,308.705
"2022-09-22 04:18:22+00",431,NULL,308.705
"2022-09-22 04:18:24+00",431,NULL,308.71
"2022-09-22 04:18:26+00",431,NULL,308.71500000000003
"2022-09-22 04:18:28+00",431,NULL,308.705
"2022-09-22 04:18:30+00",431,NULL,308.71
"2022-09-22 04:18:32+00",431,NULL,308.71
"2022-09-22 04:18:34+00",431,NULL,308.71000000000004
"2022-09-22 04:18:36+00",431,NULL,308.7
"2022-09-22 04:18:38+00",431,NULL,308.705
"2022-09-22 04:18:40+00",431,NULL,308.705
"2022-09-22 04:18:42+00",431,NULL,308.71
"2022-09-22 04:18:44+00",431,NULL,308.705
"2022-09-22 04:18:46+00",431,NULL,308.70500000000004
"2022-09-22 04:18:48+00",431,NULL,308.705
"2022-09-22 04:18:50+00",431,NULL,308.71
"2022-09-22 04:18:52+00",431,NULL,308.71
"2022-09-22 04:18:54+00",431,295.42999999999995,308.7
"2022-09-22 04:18:56+00",431,295.46,308.705
"2022-09-22 04:18:58+00",431,295.4,308.705
"2022-09-22 04:19:00+00",431,NULL,308.695
"2022-09-22 04:19:02+00",431,NULL,308.71500000000003
"2022-09-22 04:19:04+00",431,NULL,308.7
"2022-09-22 04:19:06+00",431,NULL,308.7
"2022-09-22 04:19:08+00",431,NULL,308.705
"2022-09-22 04:19:10+00",431,295.42999999999995,308.705
"2022-09-22 04:19:12+00",431,NULL,308.71
"2022-09-22 04:19:14+00",431,NULL,308.7
"2022-09-22 04:19:16+00",431,NULL,308.705
"2022-09-22 04:19:18+00",431,NULL,308.705
"2022-09-22 04:19:20+00",431,295.46,308.71500000000003
"2022-09-22 04:19:22+00",431,295.4,308.71500000000003
"2022-09-22 04:19:24+00",431,295.46,308.71
"2022-09-22 04:19:26+00",431,295.4,308.71
"2022-09-22 04:19:28+00",431,NULL,308.72
"2022-09-22 04:19:30+00",431,NULL,308.72
"2022-09-22 04:19:32+00",431,NULL,308.72
"2022-09-22 04:19:34+00",431,NULL,308.71
"2022-09-22 04:19:36+00",431,NULL,308.72
"2022-09-22 04:19:38+00",431,NULL,308.725
"2022-09-22 04:19:40+00",431,NULL,308.735
"2022-09-22 04:19:42+00",431,NULL,308.71500000000003
"2022-09-22 04:19:44+00",431,NULL,308.72
"2022-09-22 04:19:46+00",431,NULL,308.71500000000003
"2022-09-22 04:19:48+00",431,NULL,308.71000000000004
"2022-09-22 04:19:50+00",431,NULL,308.72
"2022-09-22 04:19:52+00",431,NULL,308.71500000000003
"2022-09-22 04:19:54+00",431,NULL,308.71500000000003
"2022-09-22 04:19:56+00",431,NULL,308.705
"2022-09-22 04:19:58+00",431,NULL,308.72
"2022-09-22 04:20:00+00",431,NULL,308.705
"2022-09-22 04:20:02+00",431,NULL,308.71500000000003
"2022-09-22 04:20:04+00",431,NULL,308.71500000000003
"2022-09-22 04:20:06+00",431,NULL,308.7
"2022-09-22 04:20:08+00",431,NULL,308.705
"2022-09-22 04:20:10+00",431,NULL,308.71
"2022-09-22 04:20:12+00",431,NULL,308.71500000000003
"2022-09-22 04:20:14+00",431,NULL,308.72
"2022-09-22 04:20:16+00",431,NULL,308.71500000000003
"2022-09-22 04:20:18+00",431,NULL,308.72
"2022-09-22 04:20:20+00",431,NULL,308.71500000000003
"2022-09-22 04:20:22+00",431,NULL,308.72
"2022-09-22 04:20:24+00",431,NULL,308.72
"2022-09-22 04:20:26+00",431,NULL,308.71500000000003
"2022-09-22 04:20:28+00",431,NULL,308.71
"2022-09-22 04:20:30+00",431,NULL,308.71500000000003
"2022-09-22 04:20:32+00",431,NULL,308.72
"2022-09-22 04:20:34+00",431,NULL,308.71500000000003
"2022-09-22 04:20:36+00",431,NULL,308.72
"2022-09-22 04:20:38+00",431,NULL,308.71500000000003
"2022-09-22 04:20:40+00",431,NULL,308.72
"2022-09-22 04:20:42+00",431,NULL,308.71500000000003
"2022-09-22 04:20:44+00",431,NULL,308.71
"2022-09-22 04:20:46+00",431,NULL,308.72
"2022-09-22 04:20:48+00",431,NULL,308.72
"2022-09-22 04:20:50+00",431,NULL,308.72
"2022-09-22 04:20:52+00",431,NULL,308.71500000000003
"2022-09-22 04:20:54+00",431,NULL,308.72
"2022-09-22 04:20:56+00",431,NULL,308.72
"2022-09-22 04:20:58+00",431,NULL,308.71500000000003
"2022-09-22 04:21:00+00",431,NULL,308.71500000000003
"2022-09-22 04:21:02+00",431,NULL,308.725
"2022-09-22 04:21:04+00",431,NULL,308.72
"2022-09-22 04:21:06+00",431,NULL,308.72
"2022-09-22 04:21:08+00",431,NULL,308.73
"2022-09-22 04:21:10+00",431,NULL,308.72
"2022-09-22 04:21:12+00",431,NULL,308.72
"2022-09-22 04:21:14+00",431,NULL,308.72
"2022-09-22 04:21:16+00",431,NULL,308.725
"2022-09-22 04:21:18+00",431,NULL,308.72
"2022-09-22 04:21:20+00",431,NULL,308.73
"2022-09-22 04:21:22+00",431,NULL,308.72
"2022-09-22 04:21:24+00",431,NULL,308.72
"2022-09-22 04:21:26+00",431,NULL,308.72
"2022-09-22 04:21:28+00",431,NULL,308.72
"2022-09-22 04:21:30+00",431,NULL,308.71500000000003
"2022-09-22 04:21:32+00",431,NULL,308.73
"2022-09-22 04:21:34+00",431,NULL,308.725
"2022-09-22 04:21:36+00",431,NULL,308.725
"2022-09-22 04:21:38+00",431,NULL,308.72
"2022-09-22 04:21:40+00",431,NULL,308.725
"2022-09-22 04:21:42+00",431,NULL,308.71
"2022-09-22 04:21:44+00",431,NULL,308.72
"2022-09-22 04:21:46+00",431,NULL,308.72
"2022-09-22 04:21:48+00",431,NULL,308.725
"2022-09-22 04:21:50+00",431,NULL,308.74
"2022-09-22 04:21:52+00",431,NULL,308.73
"2022-09-22 04:21:54+00",431,NULL,308.72
"2022-09-22 04:21:56+00",431,NULL,308.725
"2022-09-22 04:21:58+00",431,NULL,308.71500000000003
"2022-09-22 04:22:00+00",431,NULL,308.725
"2022-09-22 04:22:02+00",431,NULL,308.73
"2022-09-22 04:22:04+00",431,NULL,308.725
"2022-09-22 04:22:06+00",431,NULL,308.725
"2022-09-22 04:22:08+00",431,NULL,308.71500000000003
"2022-09-22 04:22:10+00",431,NULL,308.72
"2022-09-22 04:22:12+00",431,NULL,308.71500000000003
"2022-09-22 04:22:14+00",431,NULL,308.71500000000003
"2022-09-22 04:22:16+00",431,NULL,308.72
"2022-09-22 04:22:18+00",431,NULL,308.72
"2022-09-22 04:22:20+00",431,NULL,308.71
"2022-09-22 04:22:22+00",431,NULL,308.72
"2022-09-22 04:22:24+00",431,NULL,308.71500000000003
"2022-09-22 04:22:26+00",431,NULL,308.71500000000003
"2022-09-22 04:22:28+00",431,NULL,308.71500000000003
"2022-09-22 04:22:30+00",431,NULL,308.71
"2022-09-22 04:22:32+00",431,NULL,308.71500000000003
"2022-09-22 04:22:34+00",431,NULL,308.7
"2022-09-22 04:22:36+00",431,NULL,308.71500000000003
"2022-09-22 04:22:38+00",431,295.42999999999995,308.72
"2022-09-22 04:22:40+00",431,295.46,308.71500000000003
"2022-09-22 04:22:42+00",431,295.4,308.71000000000004
"2022-09-22 04:22:44+00",431,295.46,308.71500000000003
"2022-09-22 04:22:46+00",431,295.4,308.72
"2022-09-22 04:22:48+00",431,295.42999999999995,308.71500000000003
"2022-09-22 04:22:50+00",431,NULL,308.72
"2022-09-22 04:22:52+00",431,295.42999999999995,308.71
"2022-09-22 04:22:54+00",431,295.46,308.71
"2022-09-22 04:22:56+00",431,295.4,308.71
"2022-09-22 04:22:58+00",431,NULL,308.71
"2022-09-22 04:23:00+00",431,295.42999999999995,308.71500000000003
"2022-09-22 04:23:02+00",431,295.42999999999995,308.71500000000003
"2022-09-22 04:23:04+00",431,NULL,308.71
"2022-09-22 04:23:06+00",431,NULL,308.71500000000003
"2022-09-22 04:23:08+00",431,NULL,308.71500000000003
"2022-09-22 04:23:10+00",431,NULL,308.71500000000003
"2022-09-22 04:23:12+00",431,NULL,308.71500000000003
"2022-09-22 04:23:14+00",431,NULL,308.71
"2022-09-22 04:23:16+00",431,NULL,308.72
"2022-09-22 04:23:18+00",431,NULL,308.72
"2022-09-22 04:23:20+00",431,NULL,308.72
"2022-09-22 04:23:22+00",431,NULL,308.72
"2022-09-22 04:23:24+00",431,NULL,308.72
"2022-09-22 04:23:26+00",431,NULL,308.735
"2022-09-22 04:23:28+00",431,NULL,308.735
"2022-09-22 04:23:30+00",431,NULL,308.725
"2022-09-22 04:23:32+00",431,NULL,308.72
"2022-09-22 04:23:34+00",431,NULL,308.72
"2022-09-22 04:23:36+00",431,NULL,308.71500000000003
"2022-09-22 04:23:38+00",431,NULL,308.725
"2022-09-22 04:23:40+00",431,NULL,308.71500000000003
"2022-09-22 04:23:42+00",431,NULL,308.725
"2022-09-22 04:23:44+00",431,NULL,308.72
"2022-09-22 04:23:46+00",431,NULL,308.72
"2022-09-22 04:23:48+00",431,NULL,308.725
"2022-09-22 04:23:50+00",431,NULL,308.72
"2022-09-22 04:23:52+00",431,NULL,308.72
"2022-09-22 04:23:54+00",431,NULL,308.725
"2022-09-22 04:23:56+00",431,NULL,308.725
"2022-09-22 04:23:58+00",431,NULL,308.72
"2022-09-22 04:24:00+00",431,NULL,308.71500000000003
"2022-09-22 04:24:02+00",431,295.42999999999995,308.735
"2022-09-22 04:24:04+00",431,NULL,308.73
"2022-09-22 04:24:06+00",431,NULL,308.73
"2022-09-22 04:24:08+00",431,NULL,308.74
"2022-09-22 04:24:10+00",431,295.42999999999995,308.73
"2022-09-22 04:24:12+00",431,NULL,308.75
"2022-09-22 04:24:14+00",431,295.42999999999995,308.75
"2022-09-22 04:24:16+00",431,295.42999999999995,308.75
"2022-09-22 04:24:18+00",431,NULL,308.73
"2022-09-22 04:24:20+00",431,NULL,308.74
"2022-09-22 04:24:22+00",431,NULL,308.74
"2022-09-22 04:24:24+00",431,NULL,308.75
"2022-09-22 04:24:26+00",431,NULL,308.74
"2022-09-22 04:24:28+00",431,NULL,308.75
"2022-09-22 04:24:30+00",431,295.42999999999995,308.75
"2022-09-22 04:24:32+00",431,NULL,308.725
"2022-09-22 04:24:34+00",431,NULL,308.74
"2022-09-22 04:24:36+00",431,NULL,308.73
"2022-09-22 04:24:38+00",431,NULL,308.725
"2022-09-22 04:24:40+00",431,NULL,308.735
"2022-09-22 04:24:42+00",431,NULL,308.73
"2022-09-22 04:24:44+00",431,NULL,308.73
"2022-09-22 04:24:46+00",431,NULL,308.73
"2022-09-22 04:24:48+00",431,NULL,308.73
"2022-09-22 04:24:50+00",431,NULL,308.74
"2022-09-22 04:24:52+00",431,NULL,308.725
"2022-09-22 04:24:54+00",431,NULL,308.735
"2022-09-22 04:24:56+00",431,NULL,308.725
"2022-09-22 04:24:58+00",431,NULL,308.74
"2022-09-22 04:25:00+00",431,NULL,308.72
"2022-09-22 04:25:02+00",431,NULL,308.74
"2022-09-22 04:25:04+00",431,NULL,308.73
"2022-09-22 04:25:06+00",431,NULL,308.725
"2022-09-22 04:25:08+00",431,NULL,308.73
"2022-09-22 04:25:10+00",431,NULL,308.735
"2022-09-22 04:25:12+00",431,NULL,308.72
"2022-09-22 04:25:14+00",431,NULL,308.725
"2022-09-22 04:25:16+00",431,NULL,308.725
"2022-09-22 04:25:18+00",431,NULL,308.72
"2022-09-22 04:25:20+00",431,295.33,308.72
"2022-09-22 04:25:22+00",431,295.4,308.73
"2022-09-22 04:25:24+00",431,NULL,308.725
"2022-09-22 04:25:26+00",431,NULL,308.71
"2022-09-22 04:25:28+00",431,NULL,308.72
"2022-09-22 04:25:30+00",431,NULL,308.725
"2022-09-22 04:25:32+00",431,NULL,308.72
"2022-09-22 04:25:34+00",431,NULL,308.71500000000003
"2022-09-22 04:25:36+00",431,NULL,308.72
"2022-09-22 04:25:38+00",431,NULL,308.71
"2022-09-22 04:25:40+00",431,NULL,308.72
"2022-09-22 04:25:42+00",431,NULL,308.72
"2022-09-22 04:25:44+00",431,NULL,308.71
"2022-09-22 04:25:46+00",431,NULL,308.71500000000003
"2022-09-22 04:25:48+00",431,NULL,308.72
"2022-09-22 04:25:50+00",431,NULL,308.71500000000003
"2022-09-22 04:25:52+00",431,NULL,308.71500000000003
"2022-09-22 04:25:54+00",431,NULL,308.705
"2022-09-22 04:25:56+00",431,NULL,308.71500000000003
"2022-09-22 04:25:58+00",431,NULL,308.71500000000003
"2022-09-22 04:26:00+00",431,NULL,308.71
"2022-09-22 04:26:02+00",431,NULL,308.705
"2022-09-22 04:26:04+00",431,NULL,308.71
"2022-09-22 04:26:06+00",431,NULL,308.71
"2022-09-22 04:26:08+00",431,NULL,308.7
"2022-09-22 04:26:10+00",431,NULL,308.705
"2022-09-22 04:26:12+00",431,NULL,308.705
"2022-09-22 04:26:14+00",431,NULL,308.705
"2022-09-22 04:26:16+00",431,NULL,308.71
"2022-09-22 04:26:18+00",431,NULL,308.705
"2022-09-22 04:26:20+00",431,NULL,308.705
"2022-09-22 04:26:22+00",431,NULL,308.69
"2022-09-22 04:26:24+00",431,NULL,308.695
"2022-09-22 04:26:26+00",431,NULL,308.7
"2022-09-22 04:26:28+00",431,NULL,308.695
"2022-09-22 04:26:30+00",431,NULL,308.695
"2022-09-22 04:26:32+00",431,NULL,308.695
"2022-09-22 04:26:34+00",431,NULL,308.695
"2022-09-22 04:26:36+00",431,NULL,308.695
"2022-09-22 04:26:38+00",431,NULL,308.7
"2022-09-22 04:26:40+00",431,NULL,308.69
"2022-09-22 04:26:42+00",431,NULL,308.695
"2022-09-22 04:26:44+00",431,NULL,308.705
"2022-09-22 04:26:46+00",431,NULL,308.695
"2022-09-22 04:26:48+00",431,NULL,308.685
"2022-09-22 04:26:50+00",431,NULL,308.695
"2022-09-22 04:26:52+00",431,NULL,308.7
"2022-09-22 04:26:54+00",431,NULL,308.695
"2022-09-22 04:26:56+00",431,NULL,308.695
"2022-09-22 04:26:58+00",431,NULL,308.695
"2022-09-22 04:27:00+00",431,NULL,308.7
"2022-09-22 04:27:02+00",431,NULL,308.695
"2022-09-22 04:27:04+00",431,NULL,308.695
"2022-09-22 04:27:06+00",431,NULL,308.685
"2022-09-22 04:27:08+00",431,NULL,308.695
"2022-09-22 04:27:10+00",431,NULL,308.695
"2022-09-22 04:27:12+00",431,NULL,308.69
"2022-09-22 04:27:14+00",431,NULL,308.69
"2022-09-22 04:27:16+00",431,NULL,308.695
